wd_id,word,lex_id,tag,textlineid,syntag,syntag2,lemma,syllabified
1287,Je,je,PRO:pers,417,Prn,Prn$,je,C/(e)\
1288,ai,ai,VER,417,Vfin,Vfin,avoir,/V\
1289,veü,veü,VER,417,Vpp,Vpp,voir,C/(V)\.'/V\
1290,",",",",PON,417,Pnc,Pnc,,
1291,fait,fait,VER,417,Vfin,Vfin,faire,C/V\
1292,Kex,kex,NPR,417,N,N,,C/V\
1293,",",",",PON,417,Pnc,Pnc,,
1294,k',k',PROCON,417,Sub,Sub,que,C/\
1295,il,il,PRO:pers,417,Prn,Prn$,il,/V\
1296,a,a,VER,417,Vfin,Vfin,avoir,/V\
1297,hui,hui,ADV,417,Adv,Adv,hui2,/V\
1298,toute,toute,DET:ind,417,QIs,QIs,tout,'C/V\.C/(e)\
1299,jour,jour,NOM,417,N,N,,C/V\
1300,cevauchié,cevauchié,VER,418,Vpp,Vpp,chevaucher,C/V\.C/V\.'C/V\
1301,devant,devant,PRE,418,PrA,PrA,devant,C/V\.'C/V\
1302,nous,nous,PRO:pers,418,Prn,Prn,1pp,C/V\
1303,et,et,CON:coord,418,Crd,Crd,et,/V\
1304,orendroit,orendroit,ADV,418,Adv,Adv,orendroit,/V\.C/V\.'C/V\
1305,",",",",PON,418,Pnc,Pnc,,
1306,tout,tout,PRO:ind,418,QIs,QIs,tout,C/V\
1307,maintenant,maintenant,ADV,418,Adv,Adv,maintenant,C/V\.C/e\.'C/V\
1308,k',k',PROCON,418,Sub,Sub,que,C/\
1309,il,il,PRO:pers,418,Prn,Prn$,il,/V\
1310,aperchut,aperchut,VER,419,Vfin,Vfin,apercevoir,/V\.C/V\.'C/V\
1311,cest,cest,DET:demo,419,Dem,Dem,cist,C/V\
1312,cevalier,cevalier,NOM,419,N,N,,C/V\.C/V\.'C/V\
1313,ki,ki,PROCON,419,Qux,Qux,qui,C/V\
1314,chest,chest,DET:demo,419,Dem,Dem,cist,C/V\
1315,pont,pont,NOM,419,N,N,,C/V\
1316,garde,garde,VER,419,Vfin,Vfin,garder,'C/V\.C/(e)\
1317,",",",",PON,419,Pnc,Pnc,,
1318,il,il,PRO:pers,419,Prn,Prn$,il,/V\
1319,se,se,PRO:pers,419,Prn,Prn$$,se,C/(e)\
1320,mist,mist,VER,419,Vfin,Vfin,mettre,C/V\
1321,deriere,deriere,ADV,420,PrA,PrA,derrière,C/V\.'C/V\.C/(e)\
1322,nous,nous,PRO:pers,420,Prn,Prn,1pp,C/V\
1323,pour,pour,PRE,420,Pre,Pre,pour,C/V\
1324,ce,ce,PRO:invar,420,Prn,Prn,ce,C/(e)\
1325,que,que,PROCON,420,Sub,Sub,que,C/(e)\
1326,nous,nous,PRO:pers,420,Prn,Prn$,1pp,C/V\
1327,alissom,alissom,VER,420,Vfin,Vfin,aller,/V\.C/V\.'C/V\
1328,devant,devant,PRE,420,PrA,PrA,devant,C/V\.'C/V\
1329,et,et,CON:coord,420,Crd,Crd,et,/V\
1330,li,li,PRO:pers,420,Prn,Prn$$,li,C/V\
1331,aquitissom,aquitissom,VER,420,Vfin,Vfin,,/V\.C/V\.C/V\.'C/V\
1332,le,le,DET:def,421,Det,Det,le,C/(e)\
1333,passage,passage,NOM,421,N,N,,C/V\.'C/V\.C/(e)\
1334,de,de,PRE,421,Pre,Pre,de,C/(e)\
1335,cest,cest,DET:demo,421,Dem,Dem,cist,C/V\
1336,pont,pont,NOM,421,N,N,,C/V\
1337,.,.,PON,421,Pnc,Pnc,,
1338,—,—,PON,421,Pnc,Pnc,,
1339,En,en,PRE,421,Pre,Pre,en,/V\
1340,non,non,NOM,421,N,N,,C/V\
1341,Dieu,dieu,NOM,421,N,N,,C/V\
1342,",",",",PON,421,Pnc,Pnc,,
1343,fait,fait,VER,421,Vfin,Vfin,faire,C/V\
1344,Brandelis,brandelis,VER,421,N,N,,C/V\.C/e\.'C/V\
1345,",",",",PON,421,Pnc,Pnc,,
1346,vous,vous,PRO:pers,422,Prn,Prn$,2pp,C/V\
1347,dites,dites,VER,422,Vfin,Vfin,dire,'C/V\.C/e\
1348,voir,voir,ADJ,422,N,N,voir2,C/V\
1349,.,.,PON,422,Pnc,Pnc,,
1350,Or,or,ADV,422,Adv,Adv,or2,/V\
1351,voi,voi,VER,422,Vfin,Vfin,voir,C/V\
1352,je,je,PRO:pers,422,Prn,Prn%,je,C/(e)\
1353,bien,bien,ADV,422,Adv,Adv,bien,C/V\
1354,apertement,apertement,ADV,422,Adv,Adv,,/V\.C/V\.C/e\.'C/V\
1355,que,que,PROCON,422,Sub,Sub,que,C/(e)\
1356,vous,vous,PRO:pers,422,Prn,Prn$,2pp,C/V\
1357,vous,vous,PRO:pers,423,Prn,Prn$$,2pp,C/V\
1358,estes,estes,VER,423,Vfin,Vfin,être,'/V\.C/e\
1359,apercheüs,apercheüs,VER,423,Vpp,Vpp,apercevoir,/V\.C/V\.C/(V)\.'/V\
1360,de,de,PRE,423,Pre,Pre,de,C/(e)\
1361,la,la,DET:def,423,Det,Det,le,C/V\
1362,verité,verité,NOM,423,N,N,,C/V\.C/V\.'C/V\
1363,.,.,PON,423,Pnc,Pnc,,
1364,Mais,mais,CON:coord,423,Crd,Crd,mais,C/V\
1365,ne,ne,PRO:clit,423,Neg,Neg$$,ne,C/(e)\
1366,vous,vous,PRO:pers,423,Prn,Prn$$,2pp,C/V\
1367,caut,caut,VER,423,Vfin,Vfin,chaloir,C/V\
1368,",",",",PON,423,Pnc,Pnc,,
1369,car,car,CON:coord,423,Crd,Crd,car,C/V\
1370,bien,bien,ADV,424,Adv,Adv,bien,C/V\
1371,deliverrom,deliverrom,VER,424,Vfin,Vfin,,C/V\.C/V\.C/e\.'C/V\
1372,le,le,DET:def,424,Det,Det,le,C/(e)\
1373,passage,passage,NOM,424,N,N,,C/V\.'C/V\.C/(e)\
1374,",",",",PON,424,Pnc,Pnc,,
1375,se,se,DET:poss,424,Sub,Sub,si3,C/(e)\
1376,Dieu,dieu,NOM,424,N,N,,C/V\
1377,plaist,plaist,VER,424,Vfin,Vfin,plaire,C/V\
1378,!,!,PON,424,Pnc,Pnc,,
1379,»,»,PON:cit,424,Pnc,Pnc,,
1380,Quant,quant,ADV,501,Sub,Sub,quand,C/V\
1381,il,il,PRO:pers,501,Prn,Prn$,il,/V\
1382,sont,sont,VER,501,Vfin,Vfin,être,C/V\
1383,trusc',trusc',ADV,501,PrA,PrA,trosque,C/V\
1384,au,au,PREDET:a,501,Pre+Det,Pre+Det,à.le,/V\
1385,pont,pont,NOM,501,N,N,,C/V\
1386,venu,venu,VER,501,Vpp,Vpp,venir,C/V\.'C/V\
1387,",",",",PON,501,Pnc,Pnc,,
1388,li,li,DET:def,501,Det,Det,le,C/V\
1389,cevaliers,cevaliers,NOM,501,N,N,,C/V\.C/V\.'C/V\
1390,ki,ki,PROCON,501,Qux,Qux,qui,C/V\
1391,le,le,DET:def,501,Det,Det,le,C/(e)\
1392,pont,pont,NOM,502,N,N,,C/V\
1393,gardoit,gardoit,VER,502,Vfin,Vfin,garder,C/V\.'C/V\
1394,estoit,estoit,VER,502,Vfin,Vfin,être,/V\.'C/V\
1395,ja,ja,ADV,502,Adv,Adv,jà,C/V\
1396,montés,montés,VER,502,Vpp,Vpp,monter,C/V\.'C/V\
1397,sour,sour,PRE,502,PrA,PrA,sur,C/V\
1398,son,son,DET:poss,502,Det,Det,son4,C/V\
1399,ceval,ceval,NOM,502,N,N,,C/V\.'C/V\
1400,tous,tous,PRO:ind,502,QIs,QIs,tout,C/V\
1401,garnis,garnis,VER,502,Vpp,Vpp,,C/V\.'C/V\
1402,et,et,CON:coord,502,Crd,Crd,et,/V\
1403,tous,tous,PRO:ind,503,QIs,QIs,tout,C/V\
1404,aparailliés,aparailliés,VER,503,Vpp,Vpp,,/V\.C/V\.C/V\.C/<V>\.'/V\
1405,de,de,PRE,503,Pre,Pre,de,C/(e)\
1406,ferir,ferir,VER,503,Vinf,Vinf,férir,C/V\.'C/V\
1407,.,.,PON,503,Pnc,Pnc,,
1408,Dont,dont,PRO:invar,503,Adv,Adv,donc,C/V\
1409,s',s',PRO:pers,503,Prn,Prn$$,se,C/\
1410,escrie,escrie,VER,503,Vfin,Vfin,écrier,/V\.'C/V\./(e)\
1411,",",",",PON,503,Pnc,Pnc,,
1412,tant,tant,ADV,503,QIs,QIs,tant,C/V\
1413,com,com,CON:subord,503,Sub,Sub,comme,C/V\
1414,il,il,PRO:pers,503,Prn,Prn$,il,/V\
1415,puet,puet,VER,503,Vfin,Vfin,pouvoir2,C/V\
1416,:,:,PON,503,Pnc,Pnc,,
1417,«,«,PON:cit,504,Pnc,Pnc,,
1418,Signeur,signeur,NOM,504,N,N,,C/V\.'C/V\
1419,cevalier,cevalier,NOM,504,N,N,,C/V\.C/V\.'C/V\
1420,aventureus,aventureus,ADJ,504,Adj,Adj,,/V\.C/V\.C/V\.'C/V\
1421,",",",",PON,504,Pnc,Pnc,,
1422,autre,autre,ADJ,504,Adj,Adj,autre,'/V\.C/(e)\
1423,passage,passage,NOM,504,N,N,,C/V\.'C/V\.C/(e)\
1424,querés,querés,VER,504,Vfin,Vfin,quérir,C/V\.'C/V\
1425,que,que,PROCON,504,Sub,Sub,que,C/(e)\
1426,cestui,cestui,PRO:demo,505,Dem,Dem,cist,C/V\.'C/V\
1427,se,se,PRO:pers,505,Sub,Sub,si3,C/(e)\
1428,vous,vous,PRO:pers,505,Prn,Prn,2pp,C/V\
1429,a,a,VER,505,Pre,Pre,à,/V\
1430,moi,moi,PRO:pers,505,Prn,Prn,moi,C/V\
1431,ne,ne,PRO:clit,505,Neg,Neg$$,ne,C/(e)\
1432,volés,volés,VER,505,Vfin,Vfin,vouloir,C/V\.'C/V\
1433,jouster,jouster,VER,505,Vinf,Vinf,,C/V\.'C/V\
1434,",",",",PON,505,Pnc,Pnc,,
1435,car,car,CON:coord,505,Crd,Crd,car,C/V\
1436,bien,bien,ADV,505,Adv,Adv,bien,C/V\
1437,saciés,saciés,VER,505,Vfin,Vfin,savoir,C/V\.'C/V\
1438,certainnement,certainnement,ADV,505,Adv,Adv,,C/V\.C/V\.C/e\.'C/V\
1439,que,que,PROCON,506,Sub,Sub,que,C/(e)\
1440,quitement,quitement,ADV,506,Adv,Adv,,C/V\.C/e\.'C/V\
1441,vous,vous,PRO:pers,506,Prn,Prn$,2pp,C/V\
1442,ne,ne,PRO:clit,506,Neg,Neg$$,ne,C/(e)\
1443,poés,poés,VER,506,Vfin,Vfin,pouvoir2,C/V\.'C/V\
1444,cest,cest,DET:demo,506,Dem,Dem,cist,C/V\
1445,pont,pont,NOM,506,N,N,,C/V\
1446,passer,passer,VER,506,Vinf,Vinf,passer,C/V\.'C/V\
1447,!,!,PON,506,Pnc,Pnc,,
1448,—,—,PON,507,Pnc,Pnc,,
1449,En,en,PRE,507,Pre,Pre,en,/V\
1450,non,non,NOM,507,N,N,,C/V\
1451,Dieu,dieu,NOM,507,N,N,,C/V\
1452,",",",",PON,507,Pnc,Pnc,,
1453,sire,sire,NOM,507,N,N,,'C/V\.C/(e)\
1454,cevaliers,cevaliers,NOM,507,N,N,,C/V\.C/V\.'C/V\
1455,",",",",PON,507,Pnc,Pnc,,
1456,fait,fait,VER,507,Vfin,Vfin,faire,C/V\
1457,Kex,kex,NPR,507,N,N,,C/V\
1458,d',d',PRE,507,Pre,Pre,de,C/\
1459,Estraus,estraus,NPR,507,N,N,,/V\.'C/V\
1460,",",",",PON,507,Pnc,Pnc,,
1461,ne,ne,PRO:clit,507,Crd,Crd,ne2,C/(e)\
1462,je,je,PRO:pers,507,Prn,Prn,je,C/(e)\
1463,quites,quites,VER,508,Adj,Adj,quitte,'C/V\.C/e\
1464,n',n',PRO:clit,508,Neg,Neg$$,ne,C/\
1465,en,en,PRO:clit,508,Prn,Prn$$,en2,/V\
1466,voel,voel,VER,508,Vfin,Vfin,vouloir,C/V\
1467,estre,estre,VER,508,Vinf,Vinf,être,'/V\.C/(e)\
1468,!,!,PON,508,Pnc,Pnc,,
1469,Et,et,CON:coord,508,Crd,Crd,et,/V\
1470,quant,quant,ADV,508,Sub,Sub,quand,C/V\
1471,vous,vous,PRO:pers,508,Prn,Prn,2pp,C/V\
1472,jouste,jouste,VER,508,N,N,,'C/V\.C/(e)\
1473,demandés,demandés,VER,508,Vfin,Vfin,demander,C/V\.C/V\.'C/V\
1474,",",",",PON,508,Pnc,Pnc,,
1475,vous,vous,PRO:pers,509,Prn,Prn$,2pp,C/V\
1476,l',l',PRO:pers,509,Prn,Prn$$,3p,C/\
1477,arés,arés,VER,509,Vfin,Vfin,avoir,/V\.'C/V\
1478,!,!,PON,509,Pnc,Pnc,,
1479,A,a,PRE,509,Pre,Pre,à,/V\
1480,jouste,jouste,NOM,509,N,N,,'C/V\.C/(e)\
1481,ne,ne,PRO:clit,509,Neg,Neg$$,ne,C/(e)\
1482,poés,poés,VER,509,Vfin,Vfin,pouvoir2,C/V\.'C/V\
1483,vous,vous,PRO:pers,509,Prn,Prn%,2pp,C/V\
1484,faillir,faillir,VER,509,Vinf,Vinf,faillir,C/V\.'C/V\
1485,legierement,legierement,ADV,509,Adv,Adv,,C/V\.C/V\.C/e\.'C/V\
1486,a,a,PRE,509,Pre,Pre,à,/V\
1487,chestui,chestui,PRO:demo,510,Dem,Dem,cist,C/V\.'C/V\
1488,point,point,VER,510,N,N,,C/V\
1489,!,!,PON,510,Pnc,Pnc,,
1490,»,»,PON:cit,510,Pnc,Pnc,,
1491,Aprés,aprés,ADV,510,PrA,PrA,après,/V\.'C/V\
1492,cestui,cestui,DET:demo,510,Dem,Dem,cist,C/V\.'C/V\
1493,parlement,parlement,NOM,510,N,N,,C/V\.C/e\.'C/V\
1494,laisse,laisse,VER,510,Vfin,Vfin,laisser,'C/V\.C/(e)\
1495,courre,courre,VER,510,Vinf,Vinf,courir,'C/V\.C/(e)\
1496,li,li,DET:def,510,Det,Det,le,C/V\
1497,uns,uns,DET:ndf,511,QIs,QIs,un,/V\
1498,vers,vers,PRE,511,Pre,Pre,vers2,C/V\
1499,l',l',DET:def,511,Det,Det,le,C/\
1500,autre,autre,ADJ,511,Adj,Adj,autre,'/V\.C/(e)\
1501,sans,sans,PRE,511,Pre,Pre,sans,C/V\
1502,faire,faire,VER,511,Vinf,Vinf,faire,'C/V\.C/(e)\
1503,autre,autre,ADJ,511,Adj,Adj,autre,'/V\.C/(e)\
1504,delaiement,delaiement,NOM,511,N,N,,C/V\.C/V\.C/e\.'C/V\
1505,",",",",PON,511,Pnc,Pnc,,
1506,tant,tant,ADV,511,QIs,QIs,tant,C/V\
1507,com,com,CON:subord,511,Sub,Sub,comme,C/V\
1508,il,il,PRO:pers,511,Prn,Prn$,il,/V\
1509,pueent,pueent,VER,512,Vfin,Vfin,pouvoir2,'C/V\./e\
1510,des,des,PREDET:de,512,Pre+Det,Pre+Det,de.le,C/V\
1511,chevaus,chevaus,NOM,512,N,N,,C/V\.'C/V\
1512,traire,traire,VER,512,Vinf,Vinf,traire,'C/V\.C/(e)\
1513,par,par,PRE,512,Pre,Pre,par,C/V\
1514,desus,desus,ADV,512,PrA,PrA,dessus,C/V\.'C/V\
1515,le,le,DET:def,512,Det,Det,le,C/(e)\
1516,pont,pont,NOM,512,N,N,,C/V\
1517,.,.,PON,512,Pnc,Pnc,,
1518,Et,et,CON:coord,512,Crd,Crd,et,/V\
1519,saciés,saciés,VER,512,Vfin,Vfin,savoir,C/V\.'C/V\
1520,que,que,PROCON,512,Sub,Sub,que,C/(e)\
1521,li,li,DET:def,513,Det,Det,le,C/V\
1522,pons,pons,NOM,513,N,N,,C/V\
1523,estoit,estoit,VER,513,Vfin,Vfin,être,/V\.'C/V\
1524,biaus,biaus,ADJ,513,Adj,Adj,beau,C/V\
1525,et,et,CON:coord,513,Crd,Crd,et,/V\
1526,grans,grans,ADJ,513,Adj,Adj,grand,C/V\
1527,et,et,CON:coord,513,Crd,Crd,et,/V\
1528,fors,fors,ADJ,513,Adj,Adj,fort,C/V\
1529,et,et,CON:coord,513,Crd,Crd,et,/V\
1530,avoit,avoit,VER,513,Vfin,Vfin,avoir,/V\.'C/V\
1531,plus,plus,ADV,513,Adv,Adv,plus,C/V\
1532,d',d',PRE,513,Pre,Pre,de,C/\
1533,une,une,DET:ndf,513,QIs,QIs,un,'/V\.C/(e)\
1534,lance,lance,NOM,514,N,N,,'C/V\.C/(e)\
1535,de,de,PRE,514,Pre,Pre,de,C/(e)\
1536,lé,lé,NOM,514,Adj,Adj,lé,C/V\
1537,.,.,PON,514,Pnc,Pnc,,
1538,Li,li,DET:def,515,Det,Det,le,C/V\
1539,cevaliers,cevaliers,NOM,515,N,N,,C/V\.C/V\.'C/V\
1540,du,du,PREDET:de,515,Pre+Det,Pre+Det,de.le,C/V\
1541,pont,pont,NOM,515,N,N,,C/V\
1542,",",",",PON,515,Pnc,Pnc,,
1543,ki,ki,PROCON,515,Qux,Qux,qui,C/V\
1544,grans,grans,ADJ,515,Adj,Adj,grand,C/V\
1545,estoit,estoit,VER,515,Vfin,Vfin,être,/V\.'C/V\
1546,et,et,CON:coord,515,Crd,Crd,et,/V\
1547,de,de,PRE,515,Pre,Pre,de,C/(e)\
1548,merveilleuse,merveilleuse,ADJ,515,Adj,Adj,,C/V\.C/V\.'C/V\.C/(e)\
1549,forche,forche,NOM,516,N,N,,'C/V\.C/(e)\
1550,",",",",PON,516,Pnc,Pnc,,
1551,laisse,laisse,VER,516,Vfin,Vfin,laisser,'C/V\.C/(e)\
1552,courre,courre,VER,516,Vinf,Vinf,courir,'C/V\.C/(e)\
1553,vers,vers,PRE,516,Pre,Pre,vers2,C/V\
1554,Keu,keu,NPR,516,N,N,,C/V\
1555,d',d',PRE,516,Pre,Pre,de,C/\
1556,Estraus,estraus,NPR,516,N,N,,/V\.'C/V\
1557,par,par,PRE,516,Pre,Pre,par,C/V\
1558,desus,desus,ADV,516,PrA,PrA,dessus,C/V\.'C/V\
1559,le,le,DET:def,516,Det,Det,le,C/(e)\
1560,pont,pont,NOM,517,N,N,,C/V\
1561,",",",",PON,517,Pnc,Pnc,,
1562,ausi,ausi,ADV,517,Adv,Adv,aussi,/V\.'C/V\
1563,ravineusement,ravineusement,VER,517,Adv,Adv,,C/V\.C/V\.C/V\.C/e\.'C/V\
1564,com,com,CON:subord,517,Sub,Sub,comme,C/V\
1565,se,se,PRO:pers,517,Sub,Sub,si3,C/(e)\
1566,li,li,DET:def,517,Det,Det,le,C/V\
1567,foudres,foudres,NOM,517,N,N,,'C/V\.C/e\
1568,le,le,PRO:pers,517,Prn,Prn$$,3p,C/(e)\
1569,cachast,cachast,VER,517,Vfin,Vfin,,C/V\.'C/V\
1570,",",",",PON,517,Pnc,Pnc,,
1571,et,et,CON:coord,517,Crd,Crd,et,/V\
1572,le,le,PRO:pers,518,Prn,Prn$$,3p,C/(e)\
1573,fiert,fiert,VER,518,Vfin,Vfin,férir,C/V\
1574,en,en,PRE,518,Pre,Pre,en,/V\
1575,son,son,DET:poss,518,Det,Det,son4,C/V\
1576,venir,venir,VER,518,Vinf,Vinf,venir,C/V\.'C/V\
1577,si,si,DET:poss,518,Adv,Adv,si4,C/V\
1578,durement,durement,NOM,518,Adv,Adv,,C/V\.C/e\.'C/V\
1579,k',k',PROCON,518,Sub,Sub,que,C/\
1580,il,il,PRO:pers,518,Prn,Prn$,il,/V\
1581,abat,abat,VER,518,Vfin,Vfin,abbattre,/V\.'C/V\
1582,le,le,DET:def,518,Det,Det,le,C/(e)\
1583,cevalier,cevalier,NOM,518,N,N,,C/V\.C/V\.'C/V\
1584,et,et,CON:coord,518,Crd,Crd,et,/V\
1585,le,le,DET:def,518,Det,Det,le,C/(e)\
1586,ceval,ceval,NOM,519,N,N,,C/V\.'C/V\
1587,desus,desus,ADV,519,PrA,PrA,dessus,C/V\.'C/V\
1588,le,le,DET:def,519,Det,Det,le,C/(e)\
1589,pont,pont,NOM,519,N,N,,C/V\
1590,",",",",PON,519,Pnc,Pnc,,
1591,l',l',DET:def,519,Det,Det,le,C/\
1592,un,un,DET:ndf,519,QIs,QIs,un,/V\
1593,d',d',PRE,519,Pre,Pre,de,C/\
1594,une,une,DET:ndf,519,QIs,QIs,un,'/V\.C/(e)\
1595,part,part,NOM,519,N,N,,C/V\
1596,et,et,CON:coord,519,Crd,Crd,et,/V\
1597,l',l',DET:def,519,Det,Det,le,C/\
1598,autre,autre,ADJ,519,Adj,Adj,autre,'/V\.C/(e)\
1599,d',d',PRE,519,Pre,Pre,de,C/\
1600,autre,autre,ADJ,519,Adj,Adj,autre,'/V\.C/(e)\
1601,",",",",PON,519,Pnc,Pnc,,
1602,puis,puis,ADV,520,PrA,PrA,puis,C/V\
1603,s',s',PRO:pers,520,Prn,Prn$$,se,C/\
1604,en,en,PRO:clit,520,Prn,Prn$$,en2,/V\
1605,revait,revait,VER,520,Vfin,Vfin,raller,C/V\.'C/V\
1606,outre,outre,ADV,520,PrA,PrA,outre2,'/V\.C/(e)\
1607,et,et,CON:coord,520,Crd,Crd,et,/V\
1608,",",",",PON,520,Pnc,Pnc,,
1609,quant,quant,ADV,520,Sub,Sub,quand,C/V\
1610,il,il,PRO:pers,520,Prn,Prn$,il,/V\
1611,a,a,VER,520,Vfin,Vfin,avoir,/V\
1612,son,son,DET:poss,520,Det,Det,son4,C/V\
1613,poindre,poindre,VER,520,Vinf,Vinf,poindre,'C/V\.C/(e)\
1614,parfurni,parfurni,VER,520,Vpp,Vpp,,C/V\.C/V\.'C/V\
1615,",",",",PON,520,Pnc,Pnc,,
1616,il,il,PRO:pers,521,Prn,Prn$,il,/V\
1617,s',s',PRO:pers,521,Prn,Prn$$,se,C/\
1618,en,en,PRO:clit,521,Prn,Prn$$,en2,/V\
1619,retourne,retourne,VER,521,Vfin,Vfin,retourner,C/V\.'C/V\.C/(e)\
1620,la,la,ADV,521,Adv,Adv,là,C/V\
1621,u,u,PROCON,521,Qux,Qux,où,/V\
1622,il,il,PRO:pers,521,Prn,Prn$,il,/V\
1623,estoit,estoit,VER,521,Vfin,Vfin,être,/V\.'C/V\
1624,au,au,PREDET:a,521,Pre+Det,Pre+Det,à.le,/V\
1625,conmencement,conmencement,NOM,521,N,N,,C/V\.C/V\.C/e\.'C/V\
1626,.,.,PON,521,Pnc,Pnc,,
1627,Et,et,CON:coord,521,Crd,Crd,et,/V\
1628,Kex,kex,NPR,521,N,N,,C/V\
1629,",",",",PON,521,Pnc,Pnc,,
1630,ki,ki,PROCON,521,Qux,Qux,qui,C/V\
1631,de,de,PRE,522,Pre,Pre,de,C/(e)\
1632,ceste,ceste,DET:demo,522,Dem,Dem,cist,'C/V\.C/(e)\
1633,jouste,jouste,NOM,522,N,N,,'C/V\.C/(e)\
1634,n',n',PRO:clit,522,Neg,Neg$$,ne,C/\
1635,avoit,avoit,VER,522,Vfin,Vfin,avoir,/V\.'C/V\
1636,eü,eu,VER,522,Vpp,Vpp,avoir,/(V)\.'/V\
1637,nul,nul,DET:ind,522,QIs,QIs,nul,C/V\
1638,mal,mal,NOM,522,N,N,mal,C/V\
1639,du,du,PREDET:de,522,Pre+Det,Pre+Det,de.le,C/V\
1640,monde,monde,NOM,522,N,N,,'C/V\.C/(e)\
1641,fors,fors,ADV,522,PrA,PrA,hors,C/V\
1642,tant,tant,ADV,522,QIs,QIs,tant,C/V\
1643,seulement,seulement,ADV,523,Adv,Adv,seulement,C/V\.C/e\.'C/V\
1644,k',k',PROCON,523,Sub,Sub,que,C/\
1645,il,il,PRO:pers,523,Prn,Prn$,il,/V\
1646,avoit,avoit,VER,523,Vfin,Vfin,avoir,/V\.'C/V\
1647,esté,esté,VER,523,Vpp,Vpp,être,/V\.'C/V\
1648,abatus,abatus,VER,523,Vpp,Vpp,abbattre,/V\.C/V\.'C/V\
1649,",",",",PON,523,Pnc,Pnc,,
1650,se,se,PRO:pers,523,Prn,Prn$$,se,C/(e)\
1651,relieve,relieve,VER,523,Vfin,Vfin,relever,C/V\.'C/V\.C/(e)\
1652,mout,mout,ADV,523,QIs,QIs,moult,C/V\
1653,vistement,vistement,ADV,523,Adv,Adv,,C/V\.C/e\.'C/V\
1654,et,et,CON:coord,524,Crd,Crd,et,/V\
1655,vient,vient,VER,524,Vfin,Vfin,venir,C/V\
1656,esranment,esranment,ADV,524,Adv,Adv,,/V\.C/V\.'C/V\
1657,a,a,PRE,524,Pre,Pre,à,/V\
1658,son,son,DET:poss,524,Det,Det,son4,C/V\
1659,ceval,ceval,NOM,524,N,N,,C/V\.'C/V\
1660,et,et,CON:coord,524,Crd,Crd,et,/V\
1661,monte,monte,VER,524,Vfin,Vfin,monter,'C/V\.C/(e)\
1662,",",",",PON,524,Pnc,Pnc,,
1663,puis,puis,ADV,524,PrA,PrA,puis,C/V\
1664,dist,dist,VER,524,Vfin,Vfin,dire,C/V\
1665,au,au,PREDET:a,524,Pre+Det,Pre+Det,à.le,/V\
1666,cevalier,cevalier,NOM,525,N,N,,C/V\.C/V\.'C/V\
1667,du,du,PREDET:de,525,Pre+Det,Pre+Det,de.le,C/V\
1668,pont,pont,NOM,525,N,N,,C/V\
1669,:,:,PON,525,Pnc,Pnc,,
1670,«,«,PON:cit,525,Pnc,Pnc,,
1671,Sire,sire,NOM,525,N,N,,'C/V\.C/(e)\
1672,cevaliers,cevaliers,NOM,525,N,N,,C/V\.C/V\.'C/V\
1673,",",",",PON,525,Pnc,Pnc,,
1674,je,je,PRO:pers,525,Prn,Prn$,je,C/(e)\
1675,voi,voi,VER,525,Vfin,Vfin,voir,C/V\
1676,bien,bien,ADV,525,Adv,Adv,bien,C/V\
1677,que,que,PROCON,525,Sub,Sub,que,C/(e)\
1678,vous,vous,PRO:pers,525,Prn,Prn$,2pp,C/V\
1679,m',m',PRO:pers,526,Prn,Prn$$,1ps,C/\
1680,avés,avés,VER,526,Vfin,Vfin,avoir,/V\.'C/V\
1681,abatu,abatu,VER,526,Vpp,Vpp,abbattre,/V\.C/V\.'C/V\
1682,.,.,PON,526,Pnc,Pnc,,
1683,Mais,mais,CON:coord,526,Crd,Crd,mais,C/V\
1684,pour,pour,PRE,526,Pre,Pre,pour,C/V\
1685,ce,ce,PRO:invar,526,Prn,Prn,ce,C/(e)\
1686,se,se,PRO:pers,526,Sub,Sub,si3,C/(e)\
1687,vous,vous,PRO:pers,526,Prn,Prn$,2pp,C/V\
1688,m',m',PRO:pers,526,Prn,Prn$$,1ps,C/\
1689,avés,avés,VER,526,Vfin,Vfin,avoir,/V\.'C/V\
1690,abatu,abatu,VER,526,Vpp,Vpp,abbattre,/V\.C/V\.'C/V\
1691,",",",",PON,526,Pnc,Pnc,,
1692,ne,ne,PRO:clit,526,Neg,Neg$$,ne,C/(e)\
1693,m',m',PRO:pers,527,Prn,Prn$$,1ps,C/\
1694,avés,avés,VER,527,Vfin,Vfin,avoir,/V\.'C/V\
1695,vous,vous,PRO:pers,527,Prn,Prn%,2pp,C/V\
1696,pas,pas,NOM,527,Neg,Neg,pas,C/V\
1697,mené,mené,VER,527,Vpp,Vpp,mener,C/V\.'C/V\
1698,a,a,PRE,527,Pre,Pre,à,/V\
1699,outrance,outrance,NOM,527,N,N,,/V\.'C/V\.C/(e)\
1700,.,.,PON,527,Pnc,Pnc,,
1701,S',s',PRO:pers,527,Sub,Sub,si3,C/\
1702,il,il,PRO:pers,527,Prn,Prn$,il,/V\
1703,vous,vous,PRO:pers,527,Prn,Prn$$,2pp,C/V\
1704,plaist,plaist,VER,527,Vfin,Vfin,plaire,C/V\
1705,et,et,CON:coord,527,Crd,Crd,et,/V\
1706,vous,vous,PRO:pers,527,Prn,Prn$,2pp,C/V\
1707,avés,avés,VER,528,Vfin,Vfin,avoir,/V\.'C/V\
