wd_id,word,lex_id,textlineid,syntag,syntag2,lemma,syllabified
960,a,a,809,Pre,Pre,à,/V\
961,tant,tant,809,QIs,QIs,tant,C/V\
962,de,de,809,Pre,Pre,de,C/(e)\
963,present,present,809,N,N,,C/V\.'C/V\
964,pour,pour,809,Pre,Pre,pour,C/V\
965,ce,ce,809,Prn,Prn,ce,C/(e)\
966,que,que,809,Sub,Sub,que,C/(e)\
967,trop,trop,809,Adv,Adv,trop,C/V\
968,longuement,longuement,809,Adv,Adv,,C/V\.C/e\.'C/V\
969,ne,ne,809,Neg,Neg$$,ne,C/(e)\
970,vueil,vueil,809,Vfin,Vfin,vouloir,C/V\
971,sur,sur,810,Pre,Pre,sur,C/V\
972,description,description,810,N,N,,C/V\.C/V\.C/{V}\.'/V\
973,demourer,demourer,810,Vinf,Vinf,demeurer,C/V\.C/V\.'C/V\
974,",",",",810,Pnc,Pnc,,
975,ne,ne,810,Crd,Crd,ne2,C/(e)\
976,ce,ce,810,Prn,Prn,ce,C/(e)\
977,n',n',810,Neg,Neg$$,ne,C/\
978,est,est,810,Vfin,Vfin,être,/V\
979,la,la,810,Det,Det,le,C/V\
980,fin,fin,810,N,N,,C/V\
981,de,de,810,Pre,Pre,de,C/(e)\
982,ce,ce,810,Dem,Dem,cist,C/(e)\
983,present,present,810,Adj,Adj,,C/V\.'C/V\
984,quadrilogue,quadrilogue,811,N,N,,C/V\.C/V\.'C/V\.C/(e)\
985,.,.,811,Pnc,Pnc,,
986,Toutes,toutes,812,QIs,QIs,tout,'C/V\.C/e\
987,voies,voies,812,N,N,,'C/V\./e\
988,pour,pour,812,Pre,Pre,pour,C/V\
989,appliquer,appliquer,812,Vinf,Vinf,,/V\.C/V\.'C/V\
990,a,a,812,Pre,Pre,à,/V\
991,mon,mon,812,Det,Det,mon,C/V\
992,intencion,intencion,812,N,N,,/V\.C/V\.C/{V}\.'/V\
993,principale,principale,812,Adj,Adj,,C/V\.C/V\.'C/V\.C/(e)\
994,",",",",812,Pnc,Pnc,,
995,vueil,vueil,813,Vfin,Vfin,vouloir,C/V\
996,soubz,soubz,813,Pre,Pre,sous,C/V\
997,briefté,briefté,813,N,N,,C/V\.C/V\.'C/V\
998,declairer,declairer,813,Vinf,Vinf,,C/V\.C/V\.'C/V\
999,les,les,813,Det,Det,le,C/V\
1000,gestes,gestes,813,N,N,,'C/V\.C/e\
1001,et,et,813,Crd,Crd,et,/V\
1002,contenances,contenances,813,N,N,,C/V\.C/e\.'C/V\.C/e\
1003,de,de,814,Pre,Pre,de,C/(e)\
1004,ceste,ceste,814,Dem,Dem,cist,'C/V\.C/(e)\
1005,dame,dame,814,N,N,,'C/V\.C/(e)\
1006,.,.,814,Pnc,Pnc,,
1007,Ung,ung,814,QIs,QIs,un,/V\
1008,riche,riche,814,Adj,Adj,riche,'C/V\.C/(e)\
1009,palais,palais,814,N,N,,C/V\.'C/V\
1010,ancien,ancien,814,Adj,Adj,,/V\.C/{V}\.'/V\
1011,avoit,avoit,814,Vfin,Vfin,avoir,/V\.'C/V\
1012,de,de,814,Pre,Pre,de,C/(e)\
1013,coste,coste,814,N,N,,'C/V\.C/(e)\
1014,soy,soy,814,Prn,Prn,soi,C/V\
1015,",",",",814,Pnc,Pnc,,
1016,somptueusement,somptueusement,815,Adv,Adv,,C/V\.C/V\.C/V\.C/e\.'C/V\
1017,edifié,edifié,815,Vpp,Vpp,,/V\.C/V\.'C/V\
1018,de,de,815,Pre,Pre,de,C/(e)\
1019,murailles,murailles,815,N,N,,C/V\.'C/V\.C/e\
1020,eslevees,eslevees,815,Vpp,Vpp,élever,/V\.C/e\.'C/V\./e\
1021,et,et,815,Crd,Crd,et,/V\
1022,de,de,815,Pre,Pre,de,C/(e)\
1023,haultes,haultes,815,Adj,Adj,haut,'C/V\.C/e\
1024,tours,tours,816,N,N,,C/V\
1025,",",",",816,Pnc,Pnc,,
1026,compassé,compassé,816,Vpp,Vpp,,C/V\.C/V\.'C/V\
1027,",",",",816,Pnc,Pnc,,
1028,comprins,comprins,816,Vpp,Vpp,comprendre,C/V\.'C/V\
1029,et,et,816,Crd,Crd,et,/V\
1030,environné,environné,816,Vpp,Vpp,,/V\.C/V\.C/V\.'C/V\
1031,de,de,816,Pre,Pre,de,C/(e)\
1032,diverses,diverses,816,QIs,QIs,divers,C/V\.'C/V\.C/e\
1033,et,et,816,Crd,Crd,et,/V\
1034,differentes,differentes,816,Adj,Adj,,C/V\.C/V\.'C/V\.C/e\
1035,habitacions,habitacions,817,N,N,,/V\.C/V\.C/V\.C/{V}\.'/V\
1036,par,par,817,Pre,Pre,par,C/V\
1037,engins,engins,817,N,N,,/V\.'C/V\
1038,de,de,817,Pre,Pre,de,C/(e)\
1039,souverains,souverains,817,Adj,Adj,,C/V\.C/V\.'C/V\
1040,ouvriers,ouvriers,817,N,N,,/V\.'C/V\
1041,",",",",817,Pnc,Pnc,,
1042,enrichy,enrichy,817,Vpp,Vpp,,/V\.C/V\.'C/V\
1043,d',d',818,Pre,Pre,de,C/\
1044,entailleures,entailleures,818,N,N,,/V\.C/V\.'C/V\.C/e\
1045,",",",",818,Pnc,Pnc,,
1046,paintures,paintures,818,N,N,,C/V\.'C/V\.C/e\
1047,",",",",818,Pnc,Pnc,,
1048,armoeries,armoeries,818,N,N,,/V\.C/V\.'C/V\./e\
1049,et,et,818,Crd,Crd,et,/V\
1050,autres,autres,818,Adj,Adj,autre,'/V\.C/e\
1051,menueries,menueries,818,N,N,,C/V\.C/V\.C/e\.'C/V\./e\
1052,a,a,818,Pre,Pre,à,/V\
1053,l',l',819,Det,Det,le,C/\
1054,ueil,ueil,819,N,N,,/V\
1055,plaisans,plaisans,819,Vprs,Vprs,plaire,C/V\.'C/V\
1056,",",",",819,Pnc,Pnc,,
1057,mais,mais,819,Crd,Crd,mais,C/V\
1058,",",",",819,Pnc,Pnc,,
1059,par,par,819,Pre,Pre,par,C/V\
1060,negligence,negligence,819,N,N,,C/V\.C/V\.'C/V\.C/(e)\
1061,des,des,819,Pre+Det,Pre+Det,de.le,C/V\
1062,maistres,maistres,819,N,N,,'C/V\.C/e\
1063,des,des,819,Pre+Det,Pre+Det,de.le,C/V\
1064,oeuvres,oeuvres,819,N,N,,'C/V\.C/e\
1065,et,et,820,Crd,Crd,et,/V\
1066,en,en,820,Pre,Pre,en,/V\
1067,default,default,820,N,N,,C/V\.'C/V\
1068,de,de,820,Pre,Pre,de,C/(e)\
1069,bonne,bonne,820,Adj,Adj,bon,'C/V\.C/(e)\
1070,reparacion,reparacion,820,N,N,,C/V\.C/V\.C/V\.C/{V}\.'/V\
1071,",",",",820,Pnc,Pnc,,
1072,les,les,820,Det,Det,le,C/V\
1073,eaues,eaues,820,N,N,,/<V>\.'/V\./e\
1074,et,et,820,Crd,Crd,et,/V\
1075,les,les,820,Det,Det,le,C/V\
1076,vens,vens,820,N,N,,C/V\
1077,y,y,820,Prn,Prn$$,y,/V\
1078,avoient,avoient,821,Vfin,Vfin,avoir,/V\.'C/V\./e\
1079,tel,tel,821,Adj,Adj,tel,C/V\
1080,dommaige,dommaige,821,N,N,,C/V\.'C/V\.C/(e)\
1081,porté,porté,821,Vpp,Vpp,porter,C/V\.'C/V\
1082,que,que,821,Sub,Sub,que,C/(e)\
1083,de,de,821,Pre,Pre,de,C/(e)\
1084,pluseurs,pluseurs,821,QIs,QIs,plusieurs,C/V\.'C/V\
1085,lez,lez,821,N,N,,C/V\
1086,estoit,estoit,821,Vfin,Vfin,être,/V\.'C/V\
1087,prest,prest,821,Adj,Adj,,C/V\
1088,de,de,822,Pre,Pre,de,C/(e)\
1089,fondre,fondre,822,Vinf,Vinf,fondre,'C/V\.C/(e)\
1090,et,et,822,Crd,Crd,et,/V\
1091,verser,verser,822,Vinf,Vinf,,C/V\.'C/V\
1092,tout,tout,822,QIs,QIs,tout,C/V\
1093,jus,jus,822,PrA,PrA,jus,C/V\
1094,",",",",822,Pnc,Pnc,,
1095,et,et,822,Crd,Crd,et,/V\
1096,n',n',822,Neg,Neg$$,ne,C/\
1097,y,y,822,Prn,Prn$$,y,/V\
1098,apparoit,apparoit,822,Vfin,Vfin,apparaître,/V\.C/V\.'C/V\
1099,refection,refection,822,N,N,,C/V\.C/V\.C/{V}\.'/V\
1100,sinon,sinon,822,Adv,Adv,sinon,C/V\.'C/V\
1101,aucuns,aucuns,823,QIs,QIs,aucun,/V\.'C/V\
1102,appuys,appuys,823,N,N,,/V\.'C/V\
1103,de,de,823,Pre,Pre,de,C/(e)\
1104,foibles,foibles,823,Adj,Adj,,'C/V\.C/e\
1105,et,et,823,Crd,Crd,et,/V\
1106,petites,petites,823,Adj,Adj,petit,C/V\.'C/V\.C/e\
1107,estaies,estaies,823,N,N,,/V\.'C/V\./e\
1108,que,que,823,Qux,Qux,que,C/(e)\
1109,pour,pour,823,Pre,Pre,pour,C/V\
1110,passer,passer,823,Vinf,Vinf,passer,C/V\.'C/V\
1111,temps,temps,824,N,N,,C/V\
1112,et,et,824,Crd,Crd,et,/V\
1113,a,a,824,Pre,Pre,à,/V\
1114,la,la,824,Det,Det,le,C/V\
1115,haste,haste,824,N,N,,'C/V\.C/(e)\
1116,",",",",824,Pnc,Pnc,,
1117,non,non,824,Neg,Neg,ne,C/V\
1118,pas,pas,824,Neg,Neg,pas,C/V\
1119,a,a,824,Pre,Pre,à,/V\
1120,durer,durer,824,Vinf,Vinf,durer,C/V\.'C/V\
1121,",",",",824,Pnc,Pnc,,
1122,on,on,824,Prn,Prn$,on,/V\
1123,avoit,avoit,824,Vfin,Vfin,avoir,/V\.'C/V\
1124,ça,ça,824,Adv,Adv,çà,C/V\
1125,et,et,824,Crd,Crd,et,/V\
1126,la,la,824,Adv,Adv,là,C/V\
1127,assises,assises,824,Vpp,Vpp,asseoir,/V\.'C/V\.C/e\
1128,ou,ou,825,Qux,Qux,où,/V\
1129,et,et,825,Crd,Crd,et,/V\
1130,quant,quant,825,Sub,Sub,quand,C/V\
1131,la,la,825,Det,Det,le,C/V\
1132,ruyne,ruyne,825,N,N,,C/V\.'C/V\.C/(e)\
1133,sembloit,sembloit,825,Vfin,Vfin,sembler,C/V\.'C/V\
1134,greigneur,greigneur,825,Adj,Adj,graindre,C/V\.'C/V\
1135,et,et,825,Crd,Crd,et,/V\
1136,le,le,825,Det,Det,le,C/(e)\
1137,peril,peril,825,N,N,,C/e\.'C/V\
1138,plus,plus,825,Adv,Adv,plus,C/V\
1139,prouchain,prouchain,825,Adj,Adj,prochain,C/V\.'C/V\
1140,.,.,825,Pnc,Pnc,,
1141,Lors,lors,826,Adv,Adv,lors,C/V\
1142,que,que,826,Sub,Sub,que,C/(e)\
1143,ceste,ceste,826,Dem,Dem,cist,'C/V\.C/(e)\
1144,dame,dame,826,N,N,,'C/V\.C/(e)\
1145,regarda,regarda,826,Vfin,Vfin,regarder,C/V\.C/V\.'C/V\
1146,cellui,cellui,826,Dem,Dem,cil,C/V\.'C/V\
1147,seigneurieux,seigneurieux,826,Adj,Adj,,C/V\.C/V\.C/V\.'C/V\
1148,edifice,edifice,826,N,N,,/V\.C/V\.'C/V\.C/(e)\
1149,et,et,827,Crd,Crd,et,/V\
1150,maison,maison,827,N,N,,C/V\.'C/V\
1151,royal,royal,827,Adj,Adj,,C/V\.'C/V\
1152,pres,pres,827,PrA,PrA,près,C/V\
1153,que,que,827,Sub,Sub,que,C/(e)\
1154,de,de,827,Pre,Pre,de,C/(e)\
1155,cheoir,cheoir,827,Vinf,Vinf,choir,C/(V)\.'/V\
1156,",",",",827,Pnc,Pnc,,
1157,elle,elle,827,Prn,Prn,elle,'/V\.C/(e)\
1158,",",",",827,Pnc,Pnc,,
1159,qui,qui,827,Qux,Qux,qui,C/V\
1160,leans,leans,827,Adv,Adv,léans,C/V\.'C/V\
1161,avoit,avoit,827,Vfin,Vfin,avoir,/V\.'C/V\
1162,esté,esté,828,Vpp,Vpp,être,/V\.'C/V\
1163,nourrie,nourrie,828,Vpp,Vpp,,C/V\.'C/V\./(e)\
1164,en,en,828,Pre,Pre,en,/V\
1165,abondance,abondance,828,N,N,,/V\.C/V\.'C/V\.C/(e)\
1166,de,de,828,Pre,Pre,de,C/(e)\
1167,biens,biens,828,N,N,bien,C/V\
1168,et,et,828,Crd,Crd,et,/V\
1169,d',d',828,Pre,Pre,de,C/\
1170,onneurs,onneurs,828,N,N,,/V\.'C/V\
1171,",",",",828,Pnc,Pnc,,
1172,descouvry,descouvry,828,Vfin,Vfin,découvrir,C/V\.C/V\.'C/V\
1173,de,de,829,Pre,Pre,de,C/(e)\
1174,dessoubz,dessoubz,829,PrA,PrA,dessous,C/V\.'C/V\
1175,son,son,829,Det,Det,son,C/V\
1176,mantel,mantel,829,N,N,,C/V\.'C/V\
1177,l',l',829,Det,Det,le,C/\
1178,un,un,829,QIs,QIs,un,/V\
1179,de,de,829,Pre,Pre,de,C/(e)\
1180,ses,ses,829,Det,Det,son,C/V\
1181,bras,bras,829,N,N,,C/V\
1182,",",",",829,Pnc,Pnc,,
1183,couvert,couvert,829,Vpp,Vpp,couvrir,C/V\.'C/V\
1184,et,et,829,Crd,Crd,et,/V\
1185,paré,paré,829,Vpp,Vpp,parer,C/V\.'C/V\
1186,de,de,829,Pre,Pre,de,C/(e)\
1187,fleurs,fleurs,830,N,N,,C/V\
1188,de,de,830,Pre,Pre,de,C/(e)\
1189,lis,lis,830,N,N,,C/V\
1190,et,et,830,Crd,Crd,et,/V\
1191,de,de,830,Pre,Pre,de,C/(e)\
1192,daulphins,daulphins,830,N,N,,C/V\.'C/V\
1193,en,en,830,Pre,Pre,en,/V\
1194,quartiers,quartiers,830,N,N,,C/V\.C/<V>\.'/V\
1195,",",",",830,Pnc,Pnc,,
1196,et,et,830,Crd,Crd,et,/V\
1197,estaioit,estaioit,830,Vfin,Vfin,,/V\.C/V\.'C/V\
1198,le,le,830,Det,Det,le,C/(e)\
1199,costé,costé,830,N,N,,C/V\.'C/V\
1200,qui,qui,831,Qux,Qux,qui,C/V\
1201,plus,plus,831,Adv,Adv,plus,C/V\
1202,penchoit,penchoit,831,Vfin,Vfin,,C/V\.'C/V\
1203,et,et,831,Crd,Crd,et,/V\
1204,par,par,831,Pre,Pre,par,C/V\
1205,pesanteur,pesanteur,831,N,N,,C/V\.C/V\.'C/V\
1206,s',s',831,Prn,Prn$$,se,C/\
1207,enclinoit,enclinoit,831,Vfin,Vfin,,/V\.C/V\.'C/V\
1208,et,et,831,Crd,Crd,et,/V\
1209,tiroit,tiroit,831,Vfin,Vfin,,C/V\.'C/V\
1210,grant,grant,831,Adj,Adj,grand,C/V\
1211,partie,partie,832,N,N,,C/V\.'C/V\./(e)\
1212,du,du,832,Pre+Det,Pre+Det,de.le,C/V\
1213,sourplus,sourplus,832,N,N,,C/V\.'C/V\
1214,a,a,832,Pre,Pre,à,/V\
1215,tendre,tendre,832,Vinf,Vinf,tendre,'C/V\.C/(e)\
1216,en,en,832,Pre,Pre,en,/V\
1217,ruyne,ruyne,832,N,N,,C/V\.'C/V\.C/(e)\
1218,",",",",832,Pnc,Pnc,,
1219,et,et,832,Crd,Crd,et,/V\
1220,contretenoit,contretenoit,832,Vfin,Vfin,contretenir,C/V\.C/e\.C/e\.'C/V\
1221,de,de,832,Pre,Pre,de,C/(e)\
1222,cellui,cellui,832,Dem,Dem,cil,C/V\.'C/V\
1223,bras,bras,833,N,N,,C/V\
1224,le,le,833,Det,Det,le,C/(e)\
1225,plus,plus,833,Adv,Adv,plus,C/V\
1226,principal,principal,833,Adj,Adj,,C/V\.C/V\.'C/V\
1227,pan,pan,833,N,N,,C/V\
1228,de,de,833,Pre,Pre,de,C/(e)\
1229,mur,mur,833,N,N,,C/V\
1230,et,et,833,Crd,Crd,et,/V\
1231,qui,qui,833,Qux,Qux,qui,C/V\
1232,portoit,portoit,833,Vfin,Vfin,porter,C/V\.'C/V\
1233,le,le,833,Det,Det,le,C/(e)\
1234,branle,branle,833,N,N,,'C/V\.C/(e)\
1235,du,du,901,Pre+Det,Pre+Det,de.le,C/V\
1236,seurplus,seurplus,901,N,N,,C/V\.'C/V\
1237,",",",",901,Pnc,Pnc,,
1238,et,et,901,Crd,Crd,et,/V\
1239,neantmoins,neantmoins,901,Adv,Adv,néanmoins,C/(V)\./V\.'C/V\
1240,se,se,901,Prn,Prn$$,se,C/(e)\
1241,desmentoit,desmentoit,901,Vfin,Vfin,,C/V\.C/V\.'C/V\
1242,et,et,901,Crd,Crd,et,/V\
1243,decrevoit,decrevoit,901,Vfin,Vfin,,C/V\.C/e\.'C/V\
1244,en,en,901,Pre,Pre,en,/V\
1245,pluseurs,pluseurs,902,QIs,QIs,plusieurs,C/V\.'C/V\
1246,lieux,lieux,902,N,N,,C/V\
1247,et,et,902,Crd,Crd,et,/V\
1248,des,des,902,Pre+Det,Pre+Det,de.le,C/V\
1249,principaulx,principaulx,902,Adj,Adj,,C/V\.C/V\.'C/V\
1250,piliers,piliers,902,N,N,,C/V\.'C/V\
1251,s',s',902,Prn,Prn$$,se,C/\
1252,enclinoient,enclinoient,902,Vfin,Vfin,,/V\.C/V\.'C/V\./e\
1253,aux,aux,902,Pre+Det,Pre+Det,à.le,/V\
1254,fais,fais,902,N,N,,C/V\
1255,des,des,903,Pre+Det,Pre+Det,de.le,C/V\
1256,aucuns,aucuns,903,QIs,QIs,aucun,/V\.'C/V\
1257,.,.,903,Pnc,Pnc,,
1258,Or,or,903,Adv,Adv,or,/V\
1259,fut,fut,903,Vfin,Vfin,être,C/V\
1260,moult,moult,903,QIs,QIs,moult,C/V\
1261,fort,fort,903,Adv,Adv,fort,C/V\
1262,grevée,grevée,903,Vpp,Vpp,grever,C/V\.'C/V\./(e)\
1263,de,de,903,Pre,Pre,de,C/(e)\
1264,si,si,903,Adv,Adv,si,C/V\
1265,long,long,903,Adj,Adj,long,C/V\
1266,travail,travail,903,N,N,,C/V\.'C/V\
1267,.,.,903,Pnc,Pnc,,
1268,Si,si,903,Adv,Adv,si,C/V\
1269,se,se,903,Prn,Prn$$,se,C/(e)\
1270,retourna,retourna,904,Vfin,Vfin,retourner,C/V\.C/V\.'C/V\
1271,le,le,904,Det,Det,le,C/(e)\
1272,visage,visage,904,N,N,,C/V\.'C/V\.C/(e)\
1273,couvert,couvert,904,Vpp,Vpp,couvrir,C/V\.'C/V\
1274,de,de,904,Pre,Pre,de,C/(e)\
1275,larmes,larmes,904,N,N,,'C/V\.C/e\
1276,a,a,904,Pre,Pre,à,/V\
1277,l',l',904,Det,Det,le,C/\
1278,entour,entour,904,PrA,PrA,entour,/V\.'C/V\
1279,de,de,904,Pre,Pre,de,C/(e)\
1280,soy,soy,904,Prn,Prn,soi,C/V\
1281,",",",",904,Pnc,Pnc,,
1282,comme,comme,905,Sub,Sub,comme,'C/V\.C/(e)\
1283,desireuse,desireuse,905,Adj,Adj,,C/V\.C/V\.'C/V\.C/(e)\
1284,de,de,905,Pre,Pre,de,C/(e)\
1285,secours,secours,905,N,N,,C/V\.'C/V\
1286,et,et,905,Crd,Crd,et,/V\
1287,contrainte,contrainte,905,Vpp,Vpp,contraindre,C/V\.'C/V\.C/(e)\
1288,par,par,905,Pre,Pre,par,C/V\
1289,besoing,besoing,905,N,N,,C/V\.'C/V\
1290,.,.,905,Pnc,Pnc,,
1291,Et,et,905,Crd,Crd,et,/V\
1292,a,a,905,Pre,Pre,à,/V\
1293,celle,celle,906,Dem,Dem,cil,'C/V\.C/(e)\
1294,heure,heure,906,N,N,,'/V\.C/(e)\
1295,apperceut,apperceut,906,Vfin,Vfin,apercevoir,/V\.C/V\.'C/V\
1296,trois,trois,906,QIs,QIs,trois,C/V\
1297,de,de,906,Pre,Pre,de,C/(e)\
1298,ses,ses,906,Det,Det,son,C/V\
1299,enfans,enfans,906,N,N,,/V\.'C/V\
1300,",",",",906,Pnc,Pnc,,
1301,l',l',906,Det,Det,le,C/\
1302,un,un,906,QIs,QIs,un,/V\
1303,estant,estant,906,Vprs,Vprs,être,/V\.'C/V\
1304,droit,droit,906,Adj,Adj,droit,C/V\
1305,en,en,907,Pre,Pre,en,/V\
1306,armes,armes,907,N,N,,'/V\.C/e\
1307,appuyé,appuyé,907,Vpp,Vpp,appuyer,/V\.C/V\.'C/V\
1308,sur,sur,907,Pre,Pre,sur,C/V\
1309,sa,sa,907,Det,Det,son,C/V\
1310,hasche,hasche,907,N,N,,'C/V\.C/(e)\
1311,",",",",907,Pnc,Pnc,,
1312,effrayé,effrayé,907,Vpp,Vpp,effrayer,/V\.C/V\.'C/V\
1313,et,et,907,Crd,Crd,et,/V\
1314,songeux,songeux,907,Adj,Adj,,C/V\.'C/V\
1315,",",",",907,Pnc,Pnc,,
1316,l',l',907,Det,Det,le,C/\
1317,autre,autre,907,Adj,Adj,autre,'/V\.C/(e)\
1318,en,en,908,Pre,Pre,en,/V\
1319,vestement,vestement,908,N,N,,C/V\.C/e\.'C/V\
1320,long,long,908,Adj,Adj,long,C/V\
1321,sur,sur,908,Pre,Pre,sur,C/V\
1322,ung,ung,908,QIs,QIs,un,/V\
1323,siege,siege,908,N,N,,'C/V\.C/(e)\
1324,de,de,908,Pre,Pre,de,C/(e)\
1325,costé,costé,908,N,N,,C/V\.'C/V\
1326,",",",",908,Pnc,Pnc,,
1327,escoutant,escoutant,908,Vprs,Vprs,écouter,/V\.C/V\.'C/V\
1328,et,et,908,Crd,Crd,et,/V\
1329,taisant,taisant,908,Vprs,Vprs,taire,C/V\.'C/V\
1330,",",",",908,Pnc,Pnc,,
1331,le,le,909,Det,Det,le,C/(e)\
1332,tiers,tiers,909,Adj,Adj,tiers,C/V\
1333,",",",",909,Pnc,Pnc,,
1334,en,en,909,Pre,Pre,en,/V\
1335,vil,vil,909,Adj,Adj,,C/V\
1336,habit,habit,909,N,N,,C/V\.'C/V\
1337,",",",",909,Pnc,Pnc,,
1338,reverse,reverse,909,Adj,Adj,,C/V\.'C/V\.C/(e)\
1339,sur,sur,909,Pre,Pre,sur,C/V\
1340,la,la,909,Det,Det,le,C/V\
1341,terre,terre,909,N,N,,'C/V\.C/(e)\
1342,",",",",909,Pnc,Pnc,,
1343,plaintif,plaintif,909,Adj,Adj,,C/V\.'C/V\
1344,et,et,909,Crd,Crd,et,/V\
1345,langoureux,langoureux,910,Adj,Adj,,C/V\.C/V\.'C/V\
1346,.,.,910,Pnc,Pnc,,
1347,Comme,comme,910,Sub,Sub,comme,'C/V\.C/(e)\
1348,doncques,doncques,910,Adv,Adv,donc,'C/V\.C/e\
1349,elle,elle,910,Prn,Prn$,elle,'/V\.C/(e)\
1350,les,les,910,Prn,Prn$$,le,C/V\
1351,eust,eust,910,Vfin,Vfin,avoir,/(V)\.'/V\
1352,choisiz,choisiz,910,Vpp,Vpp,,C/V\.'C/V\
1353,a,a,910,Pre,Pre,à,/V\
1354,l',l',910,Det,Det,le,C/\
1355,ueil,ueil,910,N,N,,/V\
1356,",",",",910,Pnc,Pnc,,
1357,indignee,indignee,911,Vpp,Vpp,,/V\.C/V\.'C/V\./(e)\
1358,en,en,911,Pre,Pre,en,/V\
1359,son,son,911,Det,Det,son,C/V\
1360,hault,hault,911,Adj,Adj,haut,C/V\
1361,couraige,couraige,911,N,N,,C/V\.'C/V\.C/(e)\
1362,",",",",911,Pnc,Pnc,,
1363,vers,vers,911,Pre,Pre,vers,C/V\
1364,eulx,eulx,911,Prn,Prn,eux,/V\
1365,les,les,911,Prn,Prn$$,le,C/V\
1366,prist,prist,911,Vfin,Vfin,prendre,C/V\
1367,a,a,911,Pre,Pre,à,/V\
1368,reprendre,reprendre,911,Vinf,Vinf,reprendre,C/V\.'C/V\.C/(e)\
1369,de,de,912,Pre,Pre,de,C/(e)\
1370,leur,leur,912,Det,Det,leur,C/V\
1371,oiseuse,oiseuse,912,Adj,Adj,,/V\.'C/V\.C/(e)\
1372,lacheté,lacheté,912,N,N,,C/V\.C/e\.'C/V\
1373,par,par,912,Pre,Pre,par,C/V\
1374,parolles,parolles,912,N,N,,C/V\.'C/V\.C/e\
1375,entrerompues,entrerompues,912,Vpp,Vpp,entrerompre,/V\.C/e\.C/V\.'C/V\./e\
1376,souvent,souvent,912,Adv,Adv,souvent,C/V\.'C/V\
1377,de,de,912,Pre,Pre,de,C/(e)\
1378,douloureux,douloureux,913,Adj,Adj,,C/V\.C/V\.'C/V\
1379,soupirs,soupirs,913,N,N,,C/V\.'C/V\
1380,qui,qui,913,Qux,Qux,qui,C/V\
1381,de,de,913,Pre,Pre,de,C/(e)\
1382,cuer,cuer,913,N,N,,C/V\
1383,adollé,adollé,913,Vpp,Vpp,,/V\.C/V\.'C/V\
1384,lui,lui,913,Prn,Prn$$,lui,C/V\
1385,mouvoient,mouvoient,913,Vfin,Vfin,mouvoir,C/V\.'C/V\./e\
1386,",",",",913,Pnc,Pnc,,
1387,leur,leur,913,Prn,Prn$$,leur,C/V\
1388,disant,disant,914,Vprs,Vprs,dire,C/V\.'C/V\
1389,en,en,914,Pre,Pre,en,/V\
1390,ceste,ceste,914,Dem,Dem,cist,'C/V\.C/(e)\
1391,maniere,maniere,914,N,N,,C/V\.'C/V\.C/(e)\
1392,:,:,914,Pnc,Pnc,,
1393,O,o,916,Exc,Exc,,/V\
1394,hommes,hommes,916,N,N,,'/V\.C/e\
1395,forvoiez,forvoiez,916,Vpp,Vpp,fourvoyer,C/V\.C/V\.'C/V\
1396,du,du,916,Pre+Det,Pre+Det,de.le,C/V\
1397,chemin,chemin,916,N,N,,C/V\.'C/V\
1398,de,de,916,Pre,Pre,de,C/(e)\
1399,bonne,bonne,916,Adj,Adj,bon,'C/V\.C/(e)\
1400,cognoissance,cognoissance,916,N,N,,C/V\.C/V\.'C/V\.C/(e)\
1401,",",",",916,Pnc,Pnc,,
1402,feminins,feminins,917,Adj,Adj,,C/V\.C/V\.'C/V\
1403,de,de,917,Pre,Pre,de,C/(e)\
1404,couraiges,couraiges,917,N,N,,C/V\.'C/V\.C/e\
1405,et,et,917,Crd,Crd,et,/V\
1406,de,de,917,Pre,Pre,de,C/(e)\
1407,meurs,meurs,917,N,N,,C/V\
1408,",",",",917,Pnc,Pnc,,
1409,loingtains,loingtains,917,Adj,Adj,,C/V\.'C/V\
1410,de,de,917,Pre,Pre,de,C/(e)\
1411,vertuz,vertuz,917,N,N,,C/V\.'C/V\
1412,",",",",917,Pnc,Pnc,,
1413,forlignez,forlignez,918,Vpp,Vpp,,C/V\.C/V\.'C/V\
1414,de,de,918,Pre,Pre,de,C/(e)\
1415,la,la,918,Det,Det,le,C/V\
1416,constance,constance,918,N,N,,C/V\.'C/V\.C/(e)\
1417,de,de,918,Pre,Pre,de,C/(e)\
1418,voz,voz,918,Det,Det,votre,C/V\
1419,peres,peres,918,N,N,,'C/V\.C/e\
1420,",",",",918,Pnc,Pnc,,
1421,qui,qui,918,Qux,Qux,qui,C/V\
1422,pour,pour,918,Pre,Pre,pour,C/V\
1423,delicieusement,delicieusement,918,Adv,Adv,,C/V\.C/V\.C/V\.C/V\.C/e\.'C/V\
1424,vivre,vivre,919,Vinf,Vinf,vivre,'C/V\.C/(e)\
1425,choisissez,choisissez,919,Vfin,Vfin,,C/V\.C/V\.'C/V\
1426,a,a,919,Pre,Pre,à,/V\
1427,mourir,mourir,919,Vinf,Vinf,mourir,C/V\.'C/V\
1428,sans,sans,919,Pre,Pre,sans,C/V\
1429,honneur,honneur,919,N,N,,/V\.'C/V\
1430,",",",",919,Pnc,Pnc,,
1431,quelle,quelle,919,Qux,Qux,quel,'C/V\.C/(e)\
1432,musardie,musardie,919,N,N,,C/V\.C/V\.'C/V\./(e)\
1433,ou,ou,920,Crd,Crd,ou,/V\
