wd_id,word,lex_id,pos_nca,chapter_id,textlineid,syntag,syntag2,lemma,syllabified
1385,de,de,PRE,6,183,Pre,Pre,de,C/(e)\
1386,la,la,DET:def:obj:femi:sg,6,183,Det,Det,le,C/V\
1387,dite,dite,VER:pper:femi:sg,6,183,Vpp,Vpp,dire,'C/V\.C/(e)\
1388,pucele,pucele,NOM:obj:femi:sg,6,183,N,N,,C/V\.'C/V\.C/(e)\
1389,",",",",PON,6,183,Pnc,Pnc,,
1390,et,et,CON:coord,6,183,Crd,Crd,et,/V\
1391,estoit,estoit,VER:impf:3:sg,6,183,Vfin,Vfin,être,/V\.'C/V\
1392,ilecques,ilecques,ADV,6,183,Adv,Adv,illuec,/V\.'C/V\.C/e\
1393,jusques,jusques,ADV,6,183,PrA,PrA,jusque,'C/V\.C/e\
1394,au,au,PREDET:a:obj:masc:sg,6,183,Pre+Det,Pre+Det,à.le,/V\
1395,soir,soir,NOM:obj:masc:sg,6,183,N,N,,C/V\
1396,.,.,PON,6,183,Pnc,Pnc,,
1397,a,a,PRE,6,184,Pre,Pre,à,/V\
1398,la,la,DET:def:obj:femi:sg,6,184,Det,Det,le,C/V\
1399,parfin,parfin,NOM:obj:femi:sg,6,184,N,N,,C/V\.'C/V\
1400,",",",",PON,6,184,Pnc,Pnc,,
1401,comme,comme,CON:subord,6,184,Sub,Sub,comme,'C/V\.C/(e)\
1402,les,les,DET:def:suj:masc:pl,6,184,Det,Det,le,C/V\
1403,diz,diz,VER:pper:masc:pl,6,184,Vpp,Vpp,dire,C/V\
1404,jehan,jehan,NPR:suj:masc:sg,6,184,N,N,,C/(V)\.'/V\
1405,et,et,CON:coord,6,184,Crd,Crd,et,/V\
1406,marguerite,marguerite,NPR:suj:femi:sg,6,184,N,N,,C/V\.C/V\.'C/V\.C/(e)\
1407,venissent,venissent,VER:subi:3:pl,6,184,Vfin,Vfin,venir,C/V\.'C/V\.C/e\
1408,au,au,PREDET:a:obj:masc:sg,6,184,Pre+Det,Pre+Det,à.le,/V\
1409,dit,dit,VER:pper:masc:sg,6,184,Vpp,Vpp,dire,C/V\
1410,tombel,tombel,NOM:obj:masc:sg,6,184,N,N,,C/V\.'C/V\
1411,eu,eu,PREDET:en:obj:masc:sg,6,184,Pre+Det,Pre+Det,en.le,/(V)\.'/V\
1412,sezieme,sezieme,ADJ:ord:obj:masc:sg,6,184,Adj,Adj,,C/V\.'C/V\.C/(e)\
1413,jour,jour,NOM:obj:masc:sg,6,184,N,N,,C/V\
1414,et,et,CON:coord,6,184,Crd,Crd,et,/V\
1415,icelui,icelui,DET:demo:suj:masc:sg,6,184,Dem,Dem,cil,/V\.C/e\.'C/V\
1416,jehan,jehan,NPR:suj:masc:sg,6,184,N,N,,C/(V)\.'/V\
1417,tenist,tenist,VER:subi:3:sg,6,184,Vfin,Vfin,tenir,C/V\.'C/V\
1418,la,la,DET:def:obj:femi:sg,6,184,Det,Det,le,C/V\
1419,dite,dite,VER:pper:femi:sg,6,184,Vpp,Vpp,dire,'C/V\.C/(e)\
1420,pucele,pucele,NOM:obj:femi:sg,6,184,N,N,,C/V\.'C/V\.C/(e)\
1421,par,par,PRE,6,184,Pre,Pre,par,C/V\
1422,derriere,derriere,ADV,6,184,PrA,PrA,derrière,C/V\.'C/V\.C/(e)\
1423,souz,souz,PRE,6,184,PrA,PrA,sous,C/V\
1424,ses,ses,DET:poss:obj:femi:pl,6,184,Det,Det,son4,C/V\
1425,aisseles,aisseles,NOM:obj:femi:pl,6,184,N,N,,/V\.'C/V\.C/e\
1426,",",",",PON,6,184,Pnc,Pnc,,
1427,il,il,PRO:pers:suj:3:masc:sg:unb,6,184,Prn,Prn$,il,/V\
1428,mist,mist,VER:simp:3:sg,6,184,Vfin,Vfin,mettre,C/V\
1429,la,la,DET:def:obj:femi:sg,6,184,Det,Det,le,C/V\
1430,bouche,bouche,NOM:obj:femi:sg,6,184,N,N,,'C/V\.C/(e)\
1431,de,de,PRE,6,184,Pre,Pre,de,C/(e)\
1432,l,l',DET:def:obj:masc:sg,6,184,Det,Det,le,C/\
1433,enfant,enfant,NOM:obj:masc:sg,6,184,N,N,,/V\.'C/V\
1434,et,et,CON:coord,6,184,Crd,Crd,et,/V\
1435,la,la,DET:def:obj:femi:sg,6,184,Det,Det,le,C/V\
1436,maladie,maladie,NOM:obj:femi:sg,6,184,N,N,,C/V\.C/V\.'C/V\./(e)\
1437,sus,sus,ADV,6,184,PrA,PrA,sus,C/V\
1438,le,le,DET:def:obj:masc:sg,6,184,Det,Det,le,C/(e)\
1439,tombel,tombel,NOM:obj:masc:sg,6,184,N,N,,C/V\.'C/V\
1440,",",",",PON,6,184,Pnc,Pnc,,
1441,et,et,CON:coord,6,184,Crd,Crd,et,/V\
1442,la,la,DET:def:suj:femi:sg,6,184,Det,Det,le,C/V\
1443,pucele,pucele,NOM:suj:femi:sg,6,184,N,N,,C/V\.'C/V\.C/(e)\
1444,cria,cria,VER:simp:3:sg,6,184,Vfin,Vfin,crier,C/V\.'C/V\
1445,ausi,ausi,ADV,6,184,Adv,Adv,aussi,/V\.'C/V\
1446,comme,comme,CON:subord,6,184,Sub,Sub,comme,'C/V\.C/(e)\
1447,se,se,PROCON,6,184,Sub,Sub,si3,C/(e)\
1448,ele,ele,PRO:pers:suj:3:femi:sg,6,184,Prn,Prn$,elle,'/V\.C/(e)\
1449,fust,fust,VER:subi:3:sg,6,184,Vfin,Vfin,être,C/V\
1450,pointe,pointe,VER:pper:femi:sg,6,184,Vpp,Vpp,poindre,'C/V\.C/(e)\
1451,d,d',PRE,6,184,Pre,Pre,de,C/\
1452,un,un,DET:ndf:obj:masc:sg,6,184,QIs,QIs,un,/V\
1453,grefe,grefe,NOM:obj:masc:sg,6,184,N,N,,'C/V\.C/(e)\
1454,.,.,PON,6,184,Pnc,Pnc,,
1455,et,et,CON:coord,6,185,Crd,Crd,et,/V\
1456,les,les,DET:def:suj:masc:pl,6,185,Det,Det,le,C/V\
1457,diz,diz,VER:pper:masc:pl,6,185,Vpp,Vpp,dire,C/V\
1458,jehan,jehan,NPR:suj:masc:sg,6,185,N,N,,C/(V)\.'/V\
1459,et,et,CON:coord,6,185,Crd,Crd,et,/V\
1460,marguerite,marguerite,NPR:suj:femi:sg,6,185,N,N,,C/V\.C/V\.'C/V\.C/(e)\
1461,se,se,PROCON,6,185,Prn,Prn$$,se,C/(e)\
1462,regarderent,regarderent,VER:simp:3:pl,6,185,Vfin,Vfin,regarder,C/V\.C/V\.'C/V\.C/e\
1463,et,et,CON:coord,6,185,Crd,Crd,et,/V\
1464,virent,virent,VER:simp:3:pl,6,185,Vfin,Vfin,voir,'C/V\.C/e\
1465,cele,cele,DET:demo:obj:femi:sg,6,185,Dem,Dem,cil,'C/V\.C/(e)\
1466,piece,piece,NOM:obj:femi:sg,6,185,N,N,,'C/V\.C/(e)\
1467,de,de,PRE,6,185,Pre,Pre,de,C/(e)\
1468,char,char,NOM:obj:femi:sg,6,185,N,N,,C/V\
1469,qui,qui,PROCON,6,185,Qux,Qux,qui,C/V\
1470,estoit,estoit,VER:impf:3:sg,6,185,Vfin,Vfin,être,/V\.'C/V\
1471,cheue,cheue,VER:pper:femi:sg,6,185,Vpp,Vpp,choir,C/(V)\.'/V\./(e)\
1472,a,a,PRE,6,185,Pre,Pre,à,/V\
1473,terre,terre,NOM:obj:femi:sg,6,185,N,N,,'C/V\.C/(e)\
1474,",",",",PON,6,185,Pnc,Pnc,,
1475,et,et,CON:coord,6,185,Crd,Crd,et,/V\
1476,lors,lors,ADV,6,185,Adv,Adv,lors,C/V\
1477,i,i,PRO:clit,6,185,Prn,Prn$$,y2,/V\
1478,regarderent,regarderent,VER:simp:3:pl,6,185,Vfin,Vfin,regarder,C/V\.C/V\.'C/V\.C/e\
1479,la,la,DET:def:obj:femi:sg,6,185,Det,Det,le,C/V\
1480,pucelete,pucelete,NOM:obj:femi:sg,6,185,N,N,,C/V\.C/e\.'C/V\.C/(e)\
1481,eu,eu,PREDET:en:obj:masc:sg,6,185,Pre+Det,Pre+Det,en.le,/(V)\.'/V\
1482,visage,visage,NOM:obj:masc:sg,6,185,N,N,,C/V\.'C/V\.C/(e)\
1483,et,et,CON:coord,6,185,Crd,Crd,et,/V\
1484,la,la,PRO:pers:acc:3:femi:sg,6,185,Prn,Prn$$,le,C/V\
1485,virent,virent,VER:simp:3:pl,6,185,Vfin,Vfin,voir,'C/V\.C/e\
1486,delivree,delivree,VER:pper:femi:sg,6,185,Vpp,Vpp,,C/V\.C/V\.'C/V\./(e)\
1487,",",",",PON,6,185,Pnc,Pnc,,
1488,et,et,CON:coord,6,185,Crd,Crd,et,/V\
1489,ilecques,ilecques,ADV,6,185,Adv,Adv,illuec,/V\.'C/V\.C/e\
1490,estoit,estoit,VER:impf:3:sg,6,185,Vfin,Vfin,être,/V\.'C/V\
1491,remese,remese,VER:pper:femi:sg,6,185,Vpp,Vpp,remanoir,C/V\.'C/V\.C/(e)\
1492,une,une,DET:ndf:suj:femi:sg,6,185,QIs,QIs,un,'/V\.C/(e)\
1493,trace,trace,NOM:suj:femi:sg,6,185,N,N,,'C/V\.C/(e)\
1494,rouge,rouge,ADJ:suj:femi:sg,6,185,Adj,Adj,,'C/V\.C/(e)\
1495,",",",",PON,6,185,Pnc,Pnc,,
1496,mes,mes,CON:subord,6,185,Crd,Crd,mais,C/V\
1497,nonpourquant,nonpourquant,ADV,6,185,Adv,Adv,nonpourquant,C/V\.C/V\.'C/V\
1498,ele,ele,PRO:pers:suj:3:femi:sg,6,185,Prn,Prn$,elle,'/V\.C/(e)\
1499,ne,ne,PRO:clit,6,185,Neg,Neg$$,ne,C/(e)\
1500,seignoit,seignoit,VER:impf:3:sg,6,185,Vfin,Vfin,saigner,C/V\.'C/V\
1501,pas,pas,NOM:obj:masc:pl,6,185,Neg,Neg,pas,C/V\
1502,en,en,PRE,6,185,Pre,Pre,en,/V\
1503,maniere,maniere,NOM:obj:femi:sg,6,185,N,N,,C/V\.'C/V\.C/(e)\
1504,que,que,PROCON,6,185,Sub,Sub,que,C/(e)\
1505,sanc,sanc,NOM:suj:masc:sg,6,185,N,N,,C/V\
1506,en,en,PRO:clit,6,185,Prn,Prn$$,en2,/V\
1507,corust,corust,VER:subi:3:sg,6,185,Vfin,Vfin,courir,C/V\.'C/V\
1508,",",",",PON,6,185,Pnc,Pnc,,
1509,ausi,ausi,ADV,6,185,Adv,Adv,aussi,/V\.'C/V\
1510,comme,comme,CON:subord,6,185,Sub,Sub,comme,'C/V\.C/(e)\
1511,il,il,PRO:pers:suj:3:masc:sg:unb,6,185,Prn,Prn$,il,/V\
1512,fet,fet,VER:pres:3:sg,6,185,Vfin,Vfin,faire,C/V\
1513,quant,quant,ADV,6,185,Sub,Sub,quand,C/V\
1514,une,une,DET:ndf:suj:femi:sg,6,185,QIs,QIs,un,'/V\.C/(e)\
1515,piece,piece,NOM:suj:femi:sg,6,185,N,N,,'C/V\.C/(e)\
1516,de,de,PRE,6,185,Pre,Pre,de,C/(e)\
1517,char,char,NOM:obj:femi:sg,6,185,N,N,,C/V\
1518,est,est,VER:pres:3:sg,6,185,Vfin,Vfin,être,/V\
1519,coupee,coupee,VER:pper:femi:sg,6,185,Vpp,Vpp,,C/V\.'C/V\./(e)\
1520,de,de,PRE,6,185,Pre,Pre,de,C/(e)\
1521,char,char,NOM:obj:femi:sg,6,185,N,N,,C/V\
1522,morte,morte,VER:pper:femi:sg,6,185,Vpp,Vpp,mourir,'C/V\.C/(e)\
1523,.,.,PON,6,185,Pnc,Pnc,,
1524,et,et,CON:coord,6,186,Crd,Crd,et,/V\
1525,quant,quant,ADV,6,186,Sub,Sub,quand,C/V\
1526,len,len,PRO:invar,6,186,Prn,Prn$,on,C/V\
1527,disoit,disoit,VER:impf:3:sg,6,186,Vfin,Vfin,dire,C/V\.'C/V\
1528,a,a,PRE,6,186,Pre,Pre,à,/V\
1529,la,la,DET:def:obj:femi:sg,6,186,Det,Det,le,C/V\
1530,dite,dite,VER:pper:femi:sg,6,186,Vpp,Vpp,dire,'C/V\.C/(e)\
1531,marguerite,marguerite,NPR:obj:femi:sg,6,186,N,N,,C/V\.C/V\.'C/V\.C/(e)\
1532,qu,qu,PROCON,6,186,Sub,Sub,que,C/\
1533,ele,ele,PRO:pers:suj:3:femi:sg,6,186,Prn,Prn$,elle,'/V\.C/(e)\
1534,se,se,PROCON,6,186,Prn,Prn$$,se,C/(e)\
1535,conseillast,conseillast,VER:subi:3:sg,6,186,Vfin,Vfin,conseiller2,C/V\.C/V\.'C/V\
1536,as,as,PREDET:a:obj:masc:pl,6,186,Pre+Det,Pre+Det,à.le,/V\
1537,mires,mires,NOM:obj:masc:pl,6,186,N,N,,'C/V\.C/e\
1538,et,et,CON:coord,6,186,Crd,Crd,et,/V\
1539,que,que,PROCON,6,186,Sub,Sub,que,C/(e)\
1540,ele,ele,PRO:pers:suj:3:femi:sg,6,186,Prn,Prn$,elle,'/V\.C/(e)\
1541,i,i,PRO:clit,6,186,Prn,Prn$$,y2,/V\
1542,meist,meist,VER:subi:3:sg,6,186,Vfin,Vfin,mettre,C/(V)\.'/V\
1543,oignemenz,oignemenz,NOM:obj:masc:pl,6,186,N,N,,/V\.C/e\.'C/V\
1544,a,a,PRE,6,186,Pre,Pre,à,/V\
1545,guerir,guerir,VER:infi,6,186,Vinf,Vinf,guérir,C/V\.'C/V\
1546,cele,cele,DET:demo:obj:femi:sg,6,186,Dem,Dem,cil,'C/V\.C/(e)\
1547,trace,trace,NOM:obj:femi:sg,6,186,N,N,,'C/V\.C/(e)\
1548,",",",",PON,6,186,Pnc,Pnc,,
1549,ele,ele,PRO:pers:suj:3:femi:sg,6,186,Prn,Prn$,elle,'/V\.C/(e)\
1550,respondi,respondi,VER:simp:3:sg,6,186,Vfin,Vfin,répondre,C/V\.C/V\.'C/V\
1551,que,que,PROCON,6,186,Sub,Sub,que,C/(e)\
1552,non,non,ADV,6,186,Neg,Neg$$,ne,C/V\
1553,feroit,feroit,VER:cond:3:sg,6,186,Vfin,Vfin,faire,C/V\.'C/V\
1554,ja,ja,ADV,6,186,Adv,Adv,jà,C/V\
1555,",",",",PON,6,186,Pnc,Pnc,,
1556,aincois,aincois,ADV,6,186,Adv,Adv,ainçois,/V\.'C/V\
1557,atendroit,atendroit,VER:impf:3:sg,6,186,Vfin,Vfin,attendre,/V\.C/V\.'C/V\
1558,que,que,PROCON,6,186,Sub,Sub,que,C/(e)\
1559,dieu,dieu,NOM:suj:masc:sg,6,186,N,N,,C/V\
1560,et,et,CON:coord,6,186,Crd,Crd,et,/V\
1561,le,le,DET:def:suj:masc:sg,6,186,Det,Det,le,C/(e)\
1562,benoiet,benoiet,ADJ:suj:masc:sg,6,186,Adj,Adj,,C/V\.C/V\.'C/V\
1563,saint,saint,ADJ:suj:masc:sg,6,186,Adj,Adj,saint,C/V\
1564,loys,loys,NPR:suj:masc:sg,6,186,N,N,,C/V\
1565,",",",",PON,6,186,Pnc,Pnc,,
1566,qui,qui,PROCON,6,186,Qux,Qux,qui,C/V\
1567,l,l',PRO:pers:obj:3:masc:sg:unb,6,186,Prn,Prn$$,le,C/\
1568,avoit,avoit,VER:impf:3:sg,6,186,Vfin,Vfin,avoir,/V\.'C/V\
1569,delivree,delivree,VER:pper:femi:sg,6,186,Vpp,Vpp,,C/V\.C/V\.'C/V\./(e)\
1570,de,de,PRE,6,186,Pre,Pre,de,C/(e)\
1571,greigneur,greigneur,ADJ:obj:femi:sg,6,186,Adj,Adj,graindre,C/V\.'C/V\
1572,chose,chose,NOM:obj:femi:sg,6,186,N,N,,'C/V\.C/(e)\
1573,",",",",PON,6,186,Pnc,Pnc,,
1574,la,la,PRO:pers:acc:3:femi:sg,6,186,Prn,Prn$$,le,C/V\
1575,deliverroient,deliverroient,VER:cond:3:pl,6,186,Vfin,Vfin,,C/V\.C/V\.C/e\.'C/V\./e\
1576,de,de,PRE,6,186,Pre,Pre,de,C/(e)\
1577,ce,ce,DET:demo:obj:masc:sg,6,186,Dem,Dem,cist,C/(e)\
1578,ramanant,ramanant,NOM:obj:masc:sg,6,186,N,N,,C/V\.C/V\.'C/V\
1579,.,.,PON,6,186,Pnc,Pnc,,
1580,apres,aprés,PRE,6,187,PrA,PrA,après,/V\.'C/V\
1581,ce,ce,PRO:invar,6,187,Prn,Prn,ce,C/(e)\
1582,",",",",PON,6,187,Pnc,Pnc,,
1583,la,la,DET:def:suj:femi:sg,6,187,Det,Det,le,C/V\
1584,dite,dite,VER:pper:femi:sg,6,187,Vpp,Vpp,dire,'C/V\.C/(e)\
1585,marguerite,marguerite,NPR:suj:femi:sg,6,187,N,N,,C/V\.C/V\.'C/V\.C/(e)\
1586,la,la,PRO:pers:acc:3:femi:sg,6,187,Prn,Prn$$,le,C/V\
1587,porta,porta,VER:simp:3:sg,6,187,Vfin,Vfin,porter,C/V\.'C/V\
1588,au,au,PREDET:a:obj:masc:sg,6,187,Pre+Det,Pre+Det,à.le,/V\
1589,dit,dit,VER:pper:masc:sg,6,187,Vpp,Vpp,dire,C/V\
1590,tombel,tombel,NOM:obj:masc:sg,6,187,N,N,,C/V\.'C/V\
1591,par,par,PRE,6,187,Pre,Pre,par,C/V\
1592,tantes,tantes,DET:ind:obj:femi:pl,6,187,QIs,QIs,tant,'C/V\.C/e\
1593,foiz,foiz,NOM:obj:femi:pl,6,187,N,N,,C/V\
1594,que,que,PROCON,6,187,Sub,Sub,que,C/(e)\
1595,il,il,PRO:pers:suj:3:masc:sg:unb,6,187,Prn,Prn$,il,/V\
1596,leva,leva,VER:simp:3:sg,6,187,Vfin,Vfin,lever,C/V\.'C/V\
1597,sus,sus,ADV,6,187,PrA,PrA,sus,C/V\
1598,la,la,DET:def:obj:femi:sg,6,187,Det,Det,le,C/V\
1599,trace,trace,NOM:obj:femi:sg,6,187,N,N,,'C/V\.C/(e)\
1600,une,une,DET:ndf:suj:femi:sg,6,187,QIs,QIs,un,'/V\.C/(e)\
1601,crostelete,crostelete,NOM:suj:femi:sg,6,187,N,N,,C/V\.C/e\.'C/V\.C/(e)\
1602,et,et,CON:coord,6,187,Crd,Crd,et,/V\
1603,puis,puis,ADV,6,187,PrA,PrA,puis,C/V\
1604,secha,secha,VER:simp:3:sg,6,187,Vfin,Vfin,,C/V\.'C/V\
1605,.,.,PON,6,187,Pnc,Pnc,,
1606,et,et,CON:coord,6,188,Crd,Crd,et,/V\
1607,lors,lors,ADV,6,188,Adv,Adv,lors,C/V\
1608,la,la,DET:def:suj:femi:sg,6,188,Det,Det,le,C/V\
1609,dite,dite,VER:pper:femi:sg,6,188,Vpp,Vpp,dire,'C/V\.C/(e)\
1610,pucele,pucele,NOM:suj:femi:sg,6,188,N,N,,C/V\.'C/V\.C/(e)\
1611,fu,fu,VER:simp:3:sg,6,188,Vfin,Vfin,être,C/V\
1612,de,de,PRE,6,188,Pre,Pre,de,C/(e)\
1613,la,la,DET:def:obj:femi:sg,6,188,Det,Det,le,C/V\
1614,dite,dite,VER:pper:femi:sg,6,188,Vpp,Vpp,dire,'C/V\.C/(e)\
1615,maladie,maladie,NOM:obj:femi:sg,6,188,N,N,,C/V\.C/V\.'C/V\./(e)\
1616,et,et,CON:coord,6,188,Crd,Crd,et,/V\
1617,de,de,PRE,6,188,Pre,Pre,de,C/(e)\
1618,la,la,DET:def:obj:femi:sg,6,188,Det,Det,le,C/V\
1619,dite,dite,VER:pper:femi:sg,6,188,Vpp,Vpp,dire,'C/V\.C/(e)\
1620,trace,trace,NOM:obj:femi:sg,6,188,N,N,,'C/V\.C/(e)\
1621,dedenz,dedenz,ADV,6,188,PrA,PrA,dedans,C/V\.'C/V\
1622,un,un,DET:ndf:obj:masc:sg,6,188,QIs,QIs,un,/V\
1623,mois,mois,NOM:obj:masc:sg,6,188,N,N,,C/V\
1624,ou,ou,PROCON,6,188,Crd,Crd,ou,/V\
1625,ilecques,ilecques,ADV,6,188,Adv,Adv,illuec,/V\.'C/V\.C/e\
1626,entour,entour,ADV,6,188,PrA,PrA,entour,/V\.'C/V\
1627,de,de,PRE,6,188,Pre,Pre,de,C/(e)\
1628,tout,tout,PRO:ind:obj:masc:sg,6,188,QIs,QIs,tout,C/V\
1629,en,en,PRE,6,188,Pre,Pre,en,/V\
1630,tout,tout,PRO:ind:obj:masc:sg,6,188,QIs,QIs,tout,C/V\
1631,delivree,delivree,ADJ:obj:masc:sg,6,188,Adj,Adj,,C/V\.C/V\.'C/V\./(e)\
1632,",",",",PON,6,188,Pnc,Pnc,,
1633,et,et,CON:coord,6,188,Crd,Crd,et,/V\
1634,touz,touz,DET:ind:obj:masc:pl,6,188,QIs,QIs,tout,C/V\
1635,jours,jours,NOM:obj:masc:pl,6,188,N,N,,C/V\
1636,apres,aprés,PRE,6,188,PrA,PrA,après,/V\.'C/V\
1637,ce,ce,PRO:invar,6,188,Prn,Prn,ce,C/(e)\
1638,ele,ele,PRO:pers:suj:3:femi:sg,6,188,Prn,Prn$,elle,'/V\.C/(e)\
1639,fu,fu,VER:simp:3:sg,6,188,Vfin,Vfin,être,C/V\
1640,saine,saine,ADJ:suj:femi:sg,6,188,Adj,Adj,,'C/V\.C/(e)\
1641,de,de,PRE,6,188,Pre,Pre,de,C/(e)\
1642,la,la,DET:def:obj:femi:sg,6,188,Det,Det,le,C/V\
1643,maladie,maladie,NOM:obj:femi:sg,6,188,N,N,,C/V\.C/V\.'C/V\./(e)\
1644,devant,devant,PRE,6,188,PrA,PrA,devant,C/V\.'C/V\
1645,dite,dite,VER:pper:femi:sg,6,188,Vpp,Vpp,dire,'C/V\.C/(e)\
1646,jusques,jusques,ADV,6,188,PrA,PrA,jusque,'C/V\.C/e\
1647,a,a,PRE,6,188,Pre,Pre,à,/V\
1648,l,l',DET:def:obj:femi:sg,6,188,Det,Det,le,C/\
1649,inquisicion,inquisicion,NOM:obj:femi:sg,6,188,N,N,,/V\.C/V\.C/V\.C/{V}\.'/V\
1650,du,du,PREDET:de:obj:masc:sg,6,188,Pre+Det,Pre+Det,de.le,C/V\
1651,miracle,miracle,NOM:obj:masc:sg,6,188,N,N,,C/V\.'C/V\.C/(e)\
1652,devant,devant,PRE,6,188,PrA,PrA,devant,C/V\.'C/V\
1653,dit,dit,VER:pper:masc:sg,6,188,Vpp,Vpp,dire,C/V\
1654,.,.,PON,6,188,Pnc,Pnc,,
1655,et,et,CON:coord,6,189,Crd,Crd,et,/V\
1656,la,la,DET:def:suj:femi:sg,6,189,Det,Det,le,C/V\
1657,dite,dite,VER:pper:femi:sg,6,189,Vpp,Vpp,dire,'C/V\.C/(e)\
1658,piece,piece,NOM:suj:femi:sg,6,189,N,N,,'C/V\.C/(e)\
1659,de,de,PRE,6,189,Pre,Pre,de,C/(e)\
1660,char,char,NOM:obj:femi:sg,6,189,N,N,,C/V\
1661,fu,fu,VER:simp:3:sg,6,189,Vfin,Vfin,être,C/V\
1662,pendue,pendue,VER:pper:femi:sg,6,189,Vpp,Vpp,pendre,C/V\.'C/V\./(e)\
1663,et,et,CON:coord,6,189,Crd,Crd,et,/V\
1664,demora,demora,VER:simp:3:sg,6,189,Vfin,Vfin,demeurer,C/V\.C/V\.'C/V\
1665,sus,sus,ADV,6,189,PrA,PrA,sus,C/V\
1666,le,le,DET:def:obj:masc:sg,6,189,Det,Det,le,C/(e)\
1667,tombel,tombel,NOM:obj:masc:sg,6,189,N,N,,C/V\.'C/V\
1668,du,du,PREDET:de:obj:masc:sg,6,189,Pre+Det,Pre+Det,de.le,C/V\
1669,benoiet,benoiet,ADJ:obj:masc:sg,6,189,Adj,Adj,,C/V\.C/V\.'C/V\
1670,saint,saint,ADJ:obj:masc:sg,6,189,Adj,Adj,saint,C/V\
1671,loys,loys,NPR:obj:masc:sg,6,189,N,N,,C/V\
1672,.,.,PON,6,189,Pnc,Pnc,,
1673,et,et,CON:coord,6,190,Crd,Crd,et,/V\
1674,disoient,disoient,VER:impf:3:pl,6,190,Vfin,Vfin,dire,C/V\.'C/V\./e\
1675,les,les,DET:def:suj:femi:pl,6,190,Det,Det,le,C/V\
1676,genz,genz,NOM:suj:femi:pl,6,190,N,N,,C/V\
1677,:,:,PON,6,190,Pnc,Pnc,,
1678,"""","""",PON:cit,6,190,Pnc,Pnc,,
1679,c,c',PRO:invar,6,190,Prn,Prn,ce,C/\
1680,est,est,VER:pres:3:sg,6,190,Vfin,Vfin,être,/V\
1681,la,la,DET:def:suj:femi:sg,6,190,Det,Det,le,C/V\
1682,boce,boce,NOM:suj:femi:sg,6,190,N,N,,'C/V\.C/(e)\
1683,de,de,PRE,6,190,Pre,Pre,de,C/(e)\
1684,l,l',DET:def:obj:masc:sg,6,190,Det,Det,le,C/\
1685,enfant,enfant,NOM:obj:masc:sg,6,190,N,N,,/V\.'C/V\
1686,de,de,PRE,6,190,Pre,Pre,de,C/(e)\
1687,grollai,grollai,NPR:obj:masc:sg,6,190,N,N,,C/V\.'C/V\
1688,que,que,PROCON,6,190,Sub,Sub,que,C/(e)\
1689,le,le,DET:def:suj:masc:sg,6,190,Det,Det,le,C/(e)\
1690,benoiet,benoiet,ADJ:suj:masc:sg,6,190,Adj,Adj,,C/V\.C/V\.'C/V\
1691,saint,saint,ADJ:suj:masc:sg,6,190,Adj,Adj,saint,C/V\
1692,loys,loys,NPR:suj:masc:sg,6,190,N,N,,C/V\
1693,a,a,VER:pres:3:sg,6,190,Vfin,Vfin,avoir,/V\
1694,delivree,delivree,VER:pper:femi:sg,6,190,Vpp,Vpp,,C/V\.C/V\.'C/V\./(e)\
1695,.,.,PON,6,190,Pnc,Pnc,,
1696,"""","""",PON:cit,6,191,Pnc,Pnc,,
1697,et,et,CON:coord,6,191,Crd,Crd,et,/V\
1698,communement,communement,ADV,6,191,Adv,Adv,,C/V\.C/V\.C/e\.'C/V\
1699,dit,dit,VER:pres:3:sg,6,191,Vfin,Vfin,dire,C/V\
1700,len,len,PRO:invar,6,191,Prn,Prn%,on,C/V\
1701,en,en,PRE,6,191,Pre,Pre,en,/V\
1702,la,la,DET:def:obj:femi:sg,6,191,Det,Det,le,C/V\
1703,vile,vile,NOM:obj:femi:sg,6,191,N,N,,'C/V\.C/(e)\
1704,de,de,PRE,6,191,Pre,Pre,de,C/(e)\
1705,grolley,grolley,NPR:obj:masc:sg,6,191,N,N,,C/V\.'C/V\
1706,et,et,CON:coord,6,191,Crd,Crd,et,/V\
1707,en,en,PRE,6,191,Pre,Pre,en,/V\
1708,la,la,DET:def:obj:femi:sg,6,191,Det,Det,le,C/V\
1709,vile,vile,NOM:obj:femi:sg,6,191,N,N,,'C/V\.C/(e)\
1710,de,de,PRE,6,191,Pre,Pre,de,C/(e)\
1711,saint,saint,ADJ:obj:masc:sg,6,191,Adj,Adj,saint,C/V\
1712,denis,denis,NPR:obj:masc:sg,6,191,N,N,,C/V\.'C/V\
1713,que,que,PROCON,6,191,Sub,Sub,que,C/(e)\
1714,la,la,DET:def:suj:femi:sg,6,191,Det,Det,le,C/V\
1715,dite,dite,VER:pper:femi:sg,6,191,Vpp,Vpp,dire,'C/V\.C/(e)\
1716,pucele,pucele,NOM:suj:femi:sg,6,191,N,N,,C/V\.'C/V\.C/(e)\
1717,fut,fut,VER:simp:3:sg,6,191,Vfin,Vfin,être,C/V\
1718,delivree,delivree,VER:pper:femi:sg,6,191,Vpp,Vpp,,C/V\.C/V\.'C/V\./(e)\
1719,par,par,PRE,6,191,Pre,Pre,par,C/V\
1720,les,les,DET:def:obj:masc:pl,6,191,Det,Det,le,C/V\
1721,merites,merites,NOM:obj:masc:pl,6,191,N,N,,C/V\.'C/V\.C/e\
1722,du,du,PREDET:de:obj:masc:sg,6,191,Pre+Det,Pre+Det,de.le,C/V\
