wd_id,line_id,linewd,word,lex_id,textlineid,syntag,syntag2,syllabified,lemma
863,132,1,Fesoit,fesoit,132,Vfin,Vfin,C/V\.'C/V\,faire
864,132,2,souvent,souvent,132,Adv,Adv,C/V\.'C/V\,souvent
865,132,3,grant,grant,132,Adj,Adj,C/V\,grand
866,132,4,aventage,aventage,132,N,N,/V\.C/V\.'C/V\.C/(e)\,avantage
867,132,5,",",",",132,Pnc,Pnc,,","
868,133,1,Volentiers,volentiers,133,Adv,Adv,C/V\.C/V\.'C/V\,volentiers
869,133,2,s',s',133,Prn,Prn$$,C/\,se
870,133,3,i,i,133,Prn,Prn$$,/V\,y
871,133,4,habandonnoit,habandonnoit,133,Vfin,Vfin,/V\.C/V\.C/V\.'C/V\,abandonner
872,134,1,Et,et,134,Crd,Crd,/V\,et
873,134,2,de,de,134,Pre,Pre,C/(e)\,de
874,134,3,sez,sëz,134,Det,Det,C/e\,son
875,134,4,robes,robes,134,N,N,'C/V\.C/e\,robe
876,134,5,leur,leur,134,Prn,Prn$$,C/V\,leur
877,134,6,donnoit,donnoit,134,Vfin,Vfin,C/V\.'C/V\,donner
878,134,7,",",",",134,Pnc,Pnc,,","
879,135,1,Et,et,135,Crd,Crd,/V\,et
880,135,2,de,de,135,Pre,Pre,C/(e)\,de
881,135,3,sez,sëz,135,Det,Det,C/e\,son
882,135,4,deniers,deniers,135,N,N,C/V\.C/<V>\.'/V\,denier
883,135,5,mainte,mainte,135,QIs,QIs,'C/V\.C/(e)\,maint
884,135,6,fie,fie,135,Vfin,Vfin,'C/V\./(e)\,fier
885,135,7,:,:,135,Pnc,Pnc,,:
886,136,1,Ja,ja,136,Adv,Adv,C/V\,jà
887,136,2,de,de,136,Pre,Pre,C/(e)\,de
888,136,3,ce,ce,136,Prn,Prn,C/(e)\,ce
889,136,4,ne,ne,136,Neg,Neg$$,C/(e)\,ne
890,136,5,fust,fust,136,Vfin,Vfin,C/V\,être
891,136,6,traveillie,traveillie,136,Vpp,Vpp,C/V\.C/V\.'C/V\./(e)\,travailler
892,136,7,.,.,136,Pnc,Pnc,,.
893,137,1,Mes,més,137,Crd,Crd,C/V\,mais
894,137,2,certes,certes,137,Adv,Adv,'C/V\.C/e\,certes
895,137,3,pas,pas,137,Neg,Neg,C/V\,pas
896,137,4,ne,ne,137,Neg,Neg$$,C/(e)\,ne
897,137,5,s',s',137,Prn,Prn$$,C/\,se
898,137,6,appareille,appareille,137,Vfin,Vfin,/V\.C/V\.'C/V\.C/(e)\,appareiller
899,138,1,Son,son,138,Det,Det,C/V\,son
900,138,2,gent,gent,138,Adj,Adj,C/V\,gent
901,138,3,cors,cors,138,N,N,C/V\,corps
902,138,4,",",",",138,Pnc,Pnc,,","
903,138,5,sa,sa,138,Det,Det,C/V\,son
904,138,6,face,face,138,N,N,'C/V\.C/(e)\,face
905,138,7,vermeille,vermeille,138,Adj,Adj,C/V\.'C/V\.C/(e)\,vermeil
906,139,1,Aus,aus,139,Pre+Det,Pre+Det,/V\,à.le
907,139,2,vertus,vertus,139,N,N,C/V\.'C/V\,vertu
908,139,3,",",",",139,Pnc,Pnc,,","
909,139,4,aus,aus,139,Pre+Det,Pre+Det,/V\,à.le
910,139,5,biens,biens,139,N,N,C/V\,bien
911,139,6,ne,ne,139,Crd,Crd,C/(e)\,ne
912,139,7,aus,aus,139,Pre+Det,Pre+Det,/V\,à.le
913,139,8,graces,graces,139,N,N,'C/V\.C/e\,grâce
914,139,9,",",",",139,Pnc,Pnc,,","
915,140,1,Qui,qui,140,Qux,Qux,C/V\,qui
916,140,2,en,en,140,Pre,Pre,/V\,en
917,140,3,li,li,140,Prn,Prn$$,C/V\,li
918,140,4,feseient,feseient,140,Vfin,Vfin,C/V\.'C/V\./e\,faire
919,140,5,leurs,leurs,140,Det,Det,C/V\,leur
920,140,6,traces,traces,140,N,N,'C/V\.C/e\,trace
921,140,7,.,.,140,Pnc,Pnc,,.
922,141,1,Au,au,141,Pre+Det,Pre+Det,/V\,à.le
923,141,2,moustier,moustier,141,N,N,C/V\.'C/V\,moutier
924,141,3,aloit,aloit,141,Vfin,Vfin,/V\.'C/V\,aller
925,141,4,volentiers,volentiers,141,Adv,Adv,C/V\.C/V\.'C/V\,volentiers
926,141,5,",",",",141,Pnc,Pnc,,","
927,142,1,Et,et,142,Crd,Crd,/V\,et
928,142,2,chascunne,chascunne,142,QIs,QIs,C/V\.'C/V\.C/(e)\,chacun
929,142,3,foiz,foiz,142,N,N,C/V\,fois
930,142,4,touz,touz,142,QIs,QIs,C/V\,tout
931,142,5,entiers,entiers,142,Adj,Adj,/V\.'C/V\,entier
932,143,1,Estoit,estoit,143,Vfin,Vfin,/V\.'C/V\,être
933,143,2,fez,fez,143,Vpp,Vpp,C/V\,faire
934,143,3,et,et,143,Crd,Crd,/V\,et
935,143,4,diz,diz,143,Vpp,Vpp,C/V\,dire
936,143,5,li,li,143,Det,Det,C/V\,le
937,143,6,servisez,servisëz,143,N,N,C/V\.'C/V\.C/e\,service
938,144,1,Ainz,ainz,144,PrA,PrA,/V\,ains
939,144,2,qu',qu',144,Sub,Sub,C/\,que
940,144,3,au,au,144,Pre+Det,Pre+Det,/V\,à.le
941,144,4,retorner,retorner,144,Vinf,Vinf,C/V\.C/V\.'C/V\,retourner
942,144,5,fussent,fussent,144,Vfin,Vfin,'C/V\.C/e\,être
943,144,6,mises,mises,144,Vpp,Vpp,'C/V\.C/e\,mettre
944,144,7,",",",",144,Pnc,Pnc,,","
945,145,1,Elle,elle,145,Prn,Prn,'/V\.C/(e)\,elle
946,145,2,ne,ne,145,Crd,Crd,C/(e)\,ne
947,145,3,unne,unne,145,QIs,QIs,'/V\.C/(e)\,un
948,145,4,bonne,bonne,145,Adj,Adj,'C/V\.C/(e)\,bon
949,145,5,dame,dame,145,N,N,'C/V\.C/(e)\,dame
950,146,1,Qui,qui,146,Qux,Qux,C/V\,qui
951,146,2,molt,molt,146,QIs,QIs,C/V\,moult
952,146,3,fu,fu,146,Vfin,Vfin,C/V\,être
953,146,4,sage,sage,146,Adj,Adj,'C/V\.C/(e)\,sage
954,146,5,et,et,146,Crd,Crd,/V\,et
955,146,6,preude,preude,146,Adj,Adj,'C/V\.C/(e)\,preux
956,146,7,fame,fame,146,N,N,'C/V\.C/(e)\,femme
957,146,8,",",",",146,Pnc,Pnc,,","
958,147,1,Qui,qui,147,Qux,Qux,C/V\,qui
959,147,2,des,des,147,Pre,Pre,C/V\,dès
960,147,3,jonesce,jonesce,147,N,N,C/V\.'C/V\.C/(e)\,jeunesse
961,147,4,l',l',147,Prn,Prn$$,C/\,le
962,147,5,ot,ot,147,Vfin,Vfin,/V\,avoir
963,147,6,norrie,norrie,147,Vpp,Vpp,C/V\.'C/V\./(e)\,nourrir
964,148,1,Et,et,148,Crd,Crd,/V\,et
965,148,2,entroduite,entroduite,148,Vpp,Vpp,/V\.C/V\.'C/V\.C/(e)\,introduire
966,148,3,et,et,148,Crd,Crd,/V\,et
967,148,4,enseingnie,enseingnie,148,Vpp,Vpp,/V\.C/V\.'C/V\./(e)\,enseigner
968,148,5,;,;,148,Pnc,Pnc,,;
969,149,1,Et,et,149,Crd,Crd,/V\,et
970,149,2,sachiéz,sachiez,149,Vfin,Vfin,C/V\.'C/V\,savoir
971,149,3,que,que,149,Sub,Sub,C/(e)\,que
972,149,4,pas,pas,149,Neg,Neg,C/V\,pas
973,149,5,ne,ne,149,Neg,Neg$$,C/(e)\,ne
974,149,6,gengloient,gengloient,149,Vfin,Vfin,C/V\.'C/V\./e\,jangler
975,150,1,Ensamble,ensamble,150,Adv,Adv,/V\.'C/V\.C/(e)\,ensemble
976,150,2,",",",",150,Pnc,Pnc,,","
977,150,3,quant,quant,150,Sub,Sub,C/V\,quand
978,150,4,la,la,150,Det,Det,C/V\,le
979,150,5,messe,messe,150,N,N,'C/V\.C/(e)\,messe
980,150,6,ooient,ooient,150,Vfin,Vfin,/(V)\.'/V\./e\,ouïr
981,150,7,",",",",150,Pnc,Pnc,,","
982,151,1,Ainz,ainz,151,Crd,Crd,/V\,ains
983,151,2,disoient,disoient,151,Vfin,Vfin,C/V\.'C/V\./e\,dire
984,151,3,heures,heures,151,N,N,'/V\.C/e\,heure
985,151,4,",",",",151,Pnc,Pnc,,","
986,151,5,prieres,prieres,151,N,N,C/V\.'C/V\.C/e\,prière
987,151,6,",",",",151,Pnc,Pnc,,","
988,152,1,Oroisons,oroisons,152,N,N,/V\.C/V\.'C/V\,oraison
989,152,2,de,de,152,Pre,Pre,C/(e)\,de
990,152,3,maintes,maintes,152,QIs,QIs,'C/V\.C/e\,maint
991,152,4,mennieres,mennieres,152,N,N,C/V\.'C/V\.C/e\,manière
992,152,5,.,.,152,Pnc,Pnc,,.
993,153,1,Quant,quant,153,Sub,Sub,C/V\,quand
994,153,2,revenoient,revenoient,153,Vfin,Vfin,C/V\.C/e\.'C/V\./e\,revenir
995,153,3,en,en,153,Pre,Pre,/V\,en
996,153,4,meson,meson,153,N,N,C/V\.'C/V\,maison
997,153,5,",",",",153,Pnc,Pnc,,","
998,154,1,Donc,donc,154,Adv,Adv,C/V\,donc
999,154,2,s',s',154,Prn,Prn$$,C/\,se
1000,154,3,esbatoient,esbatoient,154,Vfin,Vfin,/V\.C/V\.'C/V\./e\,ébattre
1001,154,4,par,par,154,Pre,Pre,C/V\,par
1002,154,5,raison,raison,154,N,N,C/V\.'C/V\,raison
1003,154,6,",",",",154,Pnc,Pnc,,","
1004,155,1,Honnestement,honnestement,155,Adv,Adv,/V\.C/V\.C/e\.'C/V\,honnêtement
1005,155,2,et,et,155,Crd,Crd,/V\,et
1006,155,3,sanz,sanz,155,Pre,Pre,C/V\,sans
1007,155,4,outrage,outrage,155,N,N,/V\.'C/V\.C/(e)\,outrage
1008,155,5,:,:,155,Pnc,Pnc,,:
1009,156,1,Un,un,156,QIs,QIs,/V\,un
1010,156,2,pou,pou,156,Adv,Adv,C/V\,peu
1011,156,3,raloient,raloient,156,Vfin,Vfin,C/V\.'C/V\./e\,raller
1012,156,4,a,a,156,Pre,Pre,/V\,à
1013,156,5,l',l',156,Det,Det,C/\,le
1014,156,6,ouvrage,ouvrage,156,N,N,/V\.'C/V\.C/(e)\,ouvrage
1015,157,1,De,de,157,Pre,Pre,C/(e)\,de
1016,157,2,soie,soie,157,N,N,'C/V\./(e)\,soie
1017,157,3,dont,dont,157,Qux,Qux,C/V\,dont
1018,157,4,elles,elles,157,Prn,Prn$,'/V\.C/e\,elle
1019,157,5,ouvroient,ouvroient,157,Vfin,Vfin,/V\.'C/V\./e\,oeuvrer
1020,157,6,;,;,157,Pnc,Pnc,,;
1021,158,1,Autre,autre,158,Adj,Adj,'/V\.C/(e)\,autre
1022,158,2,foiz,foiz,158,N,N,C/V\,fois
1023,158,3,aus,aus,158,Pre+Det,Pre+Det,/V\,à.le
1024,158,4,tablez,tablëz,158,N,N,'C/V\.C/e\,table
1025,158,5,jouoient,jouoient,158,Vfin,Vfin,C/V\.'C/V\./e\,jouer
1026,158,6,",",",",158,Pnc,Pnc,,","
1027,159,1,Et,et,159,Crd,Crd,/V\,et
1028,159,2,aus,aus,159,Pre+Det,Pre+Det,/V\,à.le
1029,159,3,eschés,eschés,159,N,N,/V\.'C/V\,échec
1030,159,4,le,le,159,Det,Det,C/(e)\,le
1031,159,5,plus,plus,159,Adv,Adv,C/V\,plus
1032,159,6,souvent,souvent,159,Adv,Adv,C/V\.'C/V\,souvent
1033,159,7,:,:,159,Pnc,Pnc,,:
1034,160,1,Quer,quer,160,Crd,Crd,C/V\,car
1035,160,2,la,la,160,Det,Det,C/V\,le
1036,160,3,pucelle,pucelle,160,N,N,C/V\.'C/V\.C/(e)\,pucelle
1037,160,4,par,par,160,Pre,Pre,C/V\,par
1038,160,5,couvent,couvent,160,N,N,C/V\.'C/V\,couvent
1039,161,1,En,en,161,Prn,Prn$$,/V\,en
1040,161,2,savoit,savoit,161,Vfin,Vfin,C/V\.'C/V\,savoir
1041,161,3,plainement,plainement,161,Adv,Adv,C/V\.C/e\.'C/V\,pleinement
1042,161,4,sanz,sanz,161,Pre,Pre,C/V\,sans
1043,161,5,doute,doute,161,N,N,'C/V\.C/(e)\,doute
1044,162,1,Le,le,162,Det,Det,C/(e)\,le
1045,162,2,mat,mat,162,N,N,C/V\,mat
1046,162,3,et,et,162,Crd,Crd,/V\,et
1047,162,4,la,la,162,Det,Det,C/V\,le
1048,162,5,force,force,162,N,N,'C/V\.C/(e)\,force
1049,162,6,tretoute,tretoute,162,QIs,QIs,C/V\.'C/V\.C/(e)\,trèstout
1050,162,7,.,.,162,Pnc,Pnc,,.
1051,163,1,Sovent,sovent,163,Adv,Adv,C/V\.'C/V\,souvent
1052,163,2,son,son,163,Det,Det,C/V\,son
1053,163,3,pere,pere,163,N,N,'C/V\.C/(e)\,père
1054,163,4,a,a,163,Pre,Pre,/V\,à
1055,163,5,li,li,163,Prn,Prn,C/V\,li
1056,163,6,jouoit,jouoit,163,Vfin,Vfin,C/V\.'C/V\,jouer
1057,163,7,",",",",163,Pnc,Pnc,,","
1058,164,1,Quand,quand,164,Sub,Sub,C/V\,quand
1059,164,2,lesir,lesir,164,N,N,C/V\.'C/V\,loisir
1060,164,3,avoir,avoir,164,Vinf,Vinf,/V\.'C/V\,avoir
1061,164,4,em,em,164,Prn,Prn$$,/V\,en
1062,164,5,pooit,pooit,164,Vfin,Vfin,C/V\.'C/V\,pouvoir
1063,164,6,;,;,164,Pnc,Pnc,,;
1064,165,1,Mes,més,165,Crd,Crd,C/V\,mais
1065,165,2,en,en,165,Pre,Pre,/V\,en
1066,165,3,nulle,nulle,165,QIs,QIs,'C/V\.C/(e)\,nul
1067,165,4,fin,fin,165,N,N,C/V\,fin
1068,165,5,n',n',165,Neg,Neg$$,C/\,ne
1069,165,6,atainsist,atainsist,165,Vfin,Vfin,/V\.C/V\.'C/V\,atteindre
1070,166,1,Au,au,166,Pre+Det,Pre+Det,/V\,à.le
1071,166,2,mat,mat,166,N,N,C/V\,mat
1072,166,3,",",",",166,Pnc,Pnc,,","
1073,166,4,s',s',166,Sub,Sub,C/\,si
1074,166,5,elle,elle,166,Prn,Prn$,'/V\.C/(e)\,elle
1075,166,6,ne,ne,166,Neg,Neg$$,C/(e)\,ne
1076,166,7,se,se,166,Prn,Prn$$,C/(e)\,se
1077,166,8,fainsist,fainsist,166,Vfin,Vfin,C/V\.'C/V\,fendre
1078,166,9,.,.,166,Pnc,Pnc,,.
1079,167,1,Or,or,167,Adv,Adv,/V\,or
1080,167,2,avint,avint,167,Vfin,Vfin,/V\.'C/V\,avenir
1081,167,3,en,en,167,Pre,Pre,/V\,en
1082,167,4,cel,cel,167,Dem,Dem,C/V\,cil
1083,167,5,temps,temps,167,N,N,C/V\,temps
1084,167,6,d',d',167,Pre,Pre,C/\,de
1085,167,7,esté,esté,167,N,N,/V\.'C/V\,été
1086,168,1,Que,que,168,Sub,Sub,C/(e)\,que
1087,168,2,li,li,168,Det,Det,C/V\,le
1088,168,3,sires,sires,168,N,N,'C/V\.C/e\,sire
1089,168,4,avoit,avoit,168,Vfin,Vfin,/V\.'C/V\,avoir
1090,168,5,esté,esté,168,Vpp,Vpp,/V\.'C/V\,être
1091,169,1,En,en,169,Pre,Pre,/V\,en
1092,169,2,mainte,mainte,169,QIs,QIs,'C/V\.C/(e)\,maint
1093,169,3,lointaingne,lointaingne,169,Adj,Adj,C/V\.'C/V\.C/(e)\,lointain
1094,169,4,contree,contree,169,N,N,C/V\.'C/V\./(e)\,contrée
1095,169,5,.,.,169,Pnc,Pnc,,.
1096,170,1,Ou,ou,170,Qux,Qux,/V\,où
1097,170,2,mainte,mainte,170,QIs,QIs,'C/V\.C/(e)\,maint
1098,170,3,feste,feste,170,N,N,'C/V\.C/(e)\,fête
1099,170,4,ot,ot,170,Vfin,Vfin,/V\,avoir
1100,170,5,assamblee,assamblee,170,Vpp,Vpp,/V\.C/V\.'C/V\./(e)\,assembler
1101,170,6,;,;,170,Pnc,Pnc,,;
1102,171,1,En,en,171,Pre,Pre,/V\,en
1103,171,2,son,son,171,Det,Det,C/V\,son
1104,171,3,païz,païz,171,N,N,C/V\.'C/V\,pays
1105,171,4,revint,revint,171,Vfin,Vfin,C/V\.'C/V\,revenir
1106,171,5,arriere,arriere,171,PrA,PrA,/V\.'C/V\.C/(e)\,arrière
1107,171,6,:,:,171,Pnc,Pnc,,:
1108,172,1,Molt,molt,172,QIs,QIs,C/V\,moult
1109,172,2,desiroit,desiroit,172,Vfin,Vfin,C/V\.C/V\.'C/V\,désirer
1110,172,3,de,de,172,Pre,Pre,C/(e)\,de
1111,172,4,grant,grant,172,Adj,Adj,C/V\,grand
1112,172,5,maniere,maniere,172,N,N,C/V\.'C/V\.C/(e)\,manière
1113,173,1,Que,que,173,Sub,Sub,C/(e)\,que
1114,173,2,sa,sa,173,Det,Det,C/V\,son
1115,173,3,fille,fille,173,N,N,'C/V\.C/(e)\,fille
1116,173,4,vëoir,veoir,173,Vinf,Vinf,C/(V)\.'/V\,voir
1117,173,5,peüst,peust,173,Vfin,Vfin,C/(V)\.'/V\,pouvoir
1118,174,1,Et,et,174,Crd,Crd,/V\,et
1119,174,2,que,que,174,Sub,Sub,C/(e)\,que
1120,174,3,l',l',174,Det,Det,C/\,le
1121,174,4,estat,estat,174,N,N,/V\.'C/V\,état
1122,174,5,de,de,174,Pre,Pre,C/(e)\,de
1123,174,6,lui,lui,174,Prn,Prn,C/V\,lui
1124,174,7,seüst,seüst,174,Vfin,Vfin,C/(V)\.'/V\,savoir
1125,174,8,.,.,174,Pnc,Pnc,,.
1126,175,1,Tout,tout,175,QIs,QIs,C/V\,tout
1127,175,2,droit,droit,175,Adv,Adv,C/V\,droit
1128,175,3,s',s',175,Prn,Prn$$,C/\,se
1129,175,4,en,en,175,Prn,Prn$$,/V\,en
1130,175,5,vint,vint,175,Vfin,Vfin,C/V\,venir
1131,175,6,vers,vers,175,Pre,Pre,C/V\,vers
1132,175,7,le,le,175,Det,Det,C/(e)\,le
1133,175,8,mennoir,mennoir,175,N,N,C/V\.'C/V\,manoir
1134,176,1,Ou,ou,176,Qux,Qux,/V\,où
1135,176,2,il,il,176,Prn,Prn$,/V\,il
1136,176,3,sot,sot,176,Vfin,Vfin,C/V\,savoir
1137,176,4,qu',qu',176,Sub,Sub,C/\,que
1138,176,5,elle,elle,176,Prn,Prn$,'/V\.C/(e)\,elle
1139,176,6,dut,dut,176,Vfin,Vfin,C/V\,devoir
1140,176,7,mennoir,mennoir,176,Vinf,Vinf,C/V\.'C/V\,manoir
1141,176,8,.,.,176,Pnc,Pnc,,.
1142,177,1,La,la,177,Adv,Adv,C/V\,là
1143,177,2,la,la,177,Prn,Prn$$,C/V\,le
1144,177,3,trouva,trouva,177,Vfin,Vfin,C/V\.'C/V\,trouver
1145,177,4,saine,saine,177,Adj,Adj,'C/V\.C/(e)\,sain
1146,177,5,et,et,177,Crd,Crd,/V\,et
1147,177,6,hetie,hetie,177,Vpp,Vpp,C/V\.'C/V\./(e)\,haité
1148,177,7,;,;,177,Pnc,Pnc,,;
1149,178,1,Molt,molt,178,QIs,QIs,C/V\,moult
1150,178,2,en,en,178,Prn,Prn$$,/V\,en
1151,178,3,fist,fist,178,Vfin,Vfin,C/V\,faire
1152,178,4,bonne,bonne,178,Adj,Adj,'C/V\.C/(e)\,bon
1153,178,5,chiere,chiere,178,N,N,'C/V\.C/(e)\,chère
1154,178,6,et,et,178,Crd,Crd,/V\,et
1155,178,7,liee,liee,178,Adj,Adj,C/<V>\.'/V\./(e)\,lié
1156,178,8,.,.,178,Pnc,Pnc,,.
1157,179,1,Prest,prest,179,Adj,Adj,C/V\,prêt
1158,179,2,fu,fu,179,Vfin,Vfin,C/V\,être
1159,179,3,le,le,179,Det,Det,C/(e)\,le
1160,179,4,dingner,dingner,179,Vinf,Vinf,C/V\.'C/V\,dîner
1161,179,5,bel,bel,179,Adj,Adj,C/V\,beau
1162,179,6,et,et,179,Crd,Crd,/V\,et
1163,179,7,riche,riche,179,Adj,Adj,'C/V\.C/(e)\,riche
1164,179,8,",",",",179,Pnc,Pnc,,","
1165,180,1,Quer,quer,180,Crd,Crd,C/V\,car
1166,180,2,il,il,180,Prn,Prn$,/V\,il
1167,180,3,ne,ne,180,Neg,Neg$$,C/(e)\,ne
1168,180,4,fu,fu,180,Vfin,Vfin,C/V\,être
1169,180,5,aver,aver,180,Adj,Adj,/V\.'C/V\,avare
1170,180,6,ne,ne,180,Crd,Crd,C/(e)\,ne
1171,180,7,chiche,chiche,180,N,N,'C/V\.C/(e)\,chiche
1172,180,8,;,;,180,Pnc,Pnc,,;
1173,181,1,L',l',181,Det,Det,C/\,le
1174,181,2,yaue,yaue,181,N,N,'/V\./(e)\,eau
1175,181,3,pristrent,pristrent,181,Vfin,Vfin,'C/V\.C/e\,prendre
1176,181,4,",",",",181,Pnc,Pnc,,","
1177,181,5,seoir,seoir,181,Vinf,Vinf,C/(V)\.'/V\,seoir
1178,181,6,s',s',181,Prn,Prn$$,C/\,se
1179,181,7,alerent,alerent,181,Vfin,Vfin,/V\.'C/V\.C/e\,aller
1180,181,8,;,;,181,Pnc,Pnc,,;
1181,182,1,Asséz,assez,182,Adv,Adv,/V\.'C/V\,assez
1182,182,2,burent,burent,182,Vfin,Vfin,'C/V\.C/e\,boire
1183,182,3,",",",",182,Pnc,Pnc,,","
1184,182,4,asséz,assez,182,Adv,Adv,/V\.'C/V\,assez
1185,182,5,mengerent,mengerent,182,Vfin,Vfin,C/V\.'C/V\.C/e\,manger
1186,182,6,",",",",182,Pnc,Pnc,,","
1187,183,1,Chascun,chascun,183,QIs,QIs,C/V\.'C/V\,chacun
1188,183,2,selonc,selonc,183,PrA,PrA,C/V\.'C/V\,selon
1189,183,3,sa,sa,183,Det,Det,C/V\,son
1190,183,4,volenté,volenté,183,N,N,C/V\.C/V\.'C/V\,volonté
1191,183,5,",",",",183,Pnc,Pnc,,","
1192,184,1,Quer,quer,184,Crd,Crd,C/V\,car
1193,184,2,il,il,184,Prn,Prn$,/V\,il
1194,184,3,y,y,184,Prn,Prn$$,/V\,y
1195,184,4,ot,ot,184,Vfin,Vfin,/V\,avoir
1196,184,5,a,a,184,Pre,Pre,/V\,à
1197,184,6,grant,grant,184,Adj,Adj,C/V\,grand
1198,184,7,plenté,plenté,184,N,N,C/V\.'C/V\,plenté
1199,185,1,Des,des,185,Pre+Det,Pre+Det,C/V\,de.le
1200,185,2,viandes,viandes,185,N,N,C/V\.'C/V\.C/e\,viande
1201,185,3,bones,bones,185,Adj,Adj,'C/V\.C/e\,bon
1202,185,4,et,et,185,Crd,Crd,/V\,et
1203,185,5,chieres,chieres,185,Adj,Adj,'C/V\.C/e\,cher
1204,186,1,Et,et,186,Crd,Crd,/V\,et
1205,186,2,des,des,186,Pre+Det,Pre+Det,C/V\,de.le
1206,186,3,vinz,vinz,186,N,N,C/V\,vin
1207,186,4,de,de,186,Pre,Pre,C/(e)\,de
1208,186,5,maintes,maintes,186,QIs,QIs,'C/V\.C/e\,maint
1209,186,6,manieres,manieres,186,N,N,C/V\.'C/V\.C/e\,manière
1210,186,7,.,.,186,Pnc,Pnc,,.
1211,187,1,Adont,adont,187,Adv,Adv,/V\.'C/V\,adonc
1212,187,2,ont,ont,187,Vfin,Vfin,/V\,avoir
1213,187,3,lez,lëz,187,Det,Det,C/e\,le
1214,187,4,napes,napes,187,N,N,'C/V\.C/e\,nappe
1215,187,5,leveez,leveëz,187,Vpp,Vpp,C/V\.'C/V\./e\,lever
1216,188,1,Et,et,188,Crd,Crd,/V\,et
1217,188,2,apréz,aprez,188,PrA,PrA,/V\.'C/V\,après
1218,188,3,ont,ont,188,Vfin,Vfin,/V\,avoir
1219,188,4,leurs,leurs,188,Det,Det,C/V\,leur
1220,188,5,mains,mains,188,N,N,C/V\,main
1221,188,6,laveez,laveëz,188,Vpp,Vpp,C/V\.'C/V\./e\,laver
1222,188,7,.,.,188,Pnc,Pnc,,.
1223,189,1,Quant,quant,189,Sub,Sub,C/V\,quand
1224,189,2,lavé,lavé,189,Vpp,Vpp,C/V\.'C/V\,laver
1225,189,3,orent,orent,189,Vfin,Vfin,'/V\.C/e\,avoir
1226,189,4,",",",",189,Pnc,Pnc,,","
1227,189,5,le,le,189,Det,Det,C/(e)\,le
1228,189,6,vin,vin,189,N,N,C/V\,vin
1229,189,7,prendent,prendent,189,Vfin,Vfin,'C/V\.C/e\,prendre
1230,189,8,",",",",189,Pnc,Pnc,,","
1231,190,1,Et,et,190,Crd,Crd,/V\,et
1232,190,2,li,li,190,Det,Det,C/V\,le
1233,190,3,menesterel,menesterel,190,N,N,C/V\.C/e\.C/e\.'C/V\,ménestrel
1234,190,4,entendent,entendent,190,Vfin,Vfin,/V\.'C/V\.C/e\,entendre
1235,191,1,Chascun,chascun,191,QIs,QIs,C/V\.'C/V\,chacun
1236,191,2,at,at,191,Vfin,Vfin,/V\,avoir
1237,191,3,sa,sa,191,Det,Det,C/V\,son
1238,191,4,menestrandise,menestrandise,191,N,N,C/V\.C/e\.C/V\.'C/V\.C/(e)\,ménestraudise
1239,191,5,;,;,191,Pnc,Pnc,,;
1240,192,1,Chascun,chascun,192,QIs,QIs,C/V\.'C/V\,chacun
1241,192,2,en,en,192,Prn,Prn$$,/V\,en
1242,192,3,fist,fist,192,Vfin,Vfin,C/V\,faire
1243,192,4,selonc,selonc,192,PrA,PrA,C/V\.'C/V\,selon
1244,192,5,sa,sa,192,Det,Det,C/V\,son
1245,192,6,guise,guise,192,N,N,'C/V\.C/(e)\,guise
1246,192,7,.,.,192,Pnc,Pnc,,.
1247,193,1,Sanz,sanz,193,Pre,Pre,C/V\,sans
1248,193,2,tancier,tancier,193,Vinf,Vinf,C/V\.'C/V\,tancer
1249,193,3,et,et,193,Crd,Crd,/V\,et
1250,193,4,sanz,sanz,193,Pre,Pre,C/V\,sans
1251,193,5,ledangier,ledangier,193,Vinf,Vinf,C/V\.C/V\.'C/V\,laidenger
1252,193,6,",",",",193,Pnc,Pnc,,","
1253,194,1,Li,li,194,Det,Det,C/V\,le
1254,194,2,servant,servant,194,N,N,C/V\.'C/V\,servant
1255,194,3,s',s',194,Prn,Prn$$,C/\,se
1256,194,4,en,en,194,Prn,Prn$$,/V\,en
1257,194,5,revont,revont,194,Vfin,Vfin,C/V\.'C/V\,raller
1258,194,6,mengier,mengier,194,Vinf,Vinf,C/V\.'C/V\,manger
1259,194,7,.,.,194,Pnc,Pnc,,.
1260,195,1,Cez,cez,195,Dem,Dem,C/V\,cist
1261,195,2,chevaliers,chevaliers,195,N,N,C/V\.C/V\.'C/V\,chevalier
1262,195,3,par,par,195,Pre,Pre,C/V\,par
1263,195,4,mi,mi,195,N,N,C/V\,mi
1264,195,5,la,la,195,Det,Det,C/V\,le
1265,195,6,sale,sale,195,N,N,'C/V\.C/(e)\,salle
1266,195,7,",",",",195,Pnc,Pnc,,","
1267,196,1,Qui,qui,196,Qux,Qux,C/V\,qui
1268,196,2,ne,ne,196,Neg,Neg$$,C/(e)\,ne
1269,196,3,fu,fu,196,Vfin,Vfin,C/V\,être
1270,196,4,ne,ne,196,Crd,Crd,C/(e)\,ne
1271,196,5,lede,lede,196,Adj,Adj,'C/V\.C/(e)\,lié
1272,196,6,ne,ne,196,Crd,Crd,C/(e)\,ne
1273,196,7,sale,sale,196,Adj,Adj,'C/V\.C/(e)\,sale
1274,196,8,",",",",196,Pnc,Pnc,,","
1275,197,1,Parloient,parloient,197,Vfin,Vfin,C/V\.'C/V\./e\,parler
1276,197,2,d',d',197,Pre,Pre,C/\,de
1277,197,3,armes,armes,197,N,N,'/V\.C/e\,arme
